Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Marshall,Jack Smith,All,495,116,84.4,101.8,107.1,31.0%,2.9°,5.7°,20.7,0.9%,1,0.261,.234,0.292,.278,58.6%,13.8%,17.2%,48.1%,66.5%,85.0%,32.1%,20.2%,62.0
Oklahoma,Kyle Branch,All,632,117,86.6,100.4,103.8,25.6%,6.0°,5.2°,23.9,0.9%,1,0.22,.243,0.292,.310,54.7%,29.1%,14.5%,43.2%,60.7%,89.7%,27.1%,17.9%,72.0
West Virginia,Maxwell Molessa,All,37,6,89.2,101.6,102.7,50.0%,18.9°,11.6°,66.7,0.0%,0,0.273,.326,0.292,.355,16.7%,16.7%,66.7%,48.6%,60.0%,77.8%,40.9%,44.4%,35.0
Cornell,TJ Swidorski,All,443,78,84.6,100.3,103.6,30.8%,12.6°,12.4°,43.6,2.6%,2,0.245,.273,0.292,.321,34.6%,26.9%,34.6%,47.4%,66.2%,80.7%,31.4%,31.0%,73.0
George Washington,Travis Peitz,All,294,70,88.8,102.3,105.3,35.7%,12.4°,11.7°,32.9,2.9%,2,0.214,.287,0.292,.361,40.0%,28.6%,25.7%,54.4%,78.7%,84.7%,32.0%,24.4%,96.0
Mercer,Greyson Gegg,All,93,8,88.0,87.8,88.2,25.0%,14.5°,-13.7°,25.0,0.0%,0,0.25,.140,0.292,.207,50.0%,12.5%,25.0%,26.9%,43.2%,89.5%,12.2%,24.0%,116.0
UNC Pembroke,Jacob Smith,All,38,7,85.7,96.9,100.3,14.3%,18.4°,2.0°,14.3,0.0%,0,0.25,.358,0.292,.399,57.1%,14.3%,14.3%,31.6%,53.3%,87.5%,17.4%,16.7%,127.0
Seattle,Cash Erdman,All,215,23,84.0,101.1,102.5,26.1%,-2.7°,10.8°,52.2,4.3%,1,0.179,.245,0.292,.351,47.8%,8.7%,39.1%,34.0%,56.7%,74.5%,17.6%,27.4%,116.0
Northern Colorado,Mason Griffin,All,404,64,88.0,101.2,103.3,32.8%,4.0°,6.8°,31.2,4.7%,3,0.226,.262,0.292,.332,48.4%,21.9%,21.9%,49.3%,76.4%,81.6%,27.9%,26.1%,104.0
UC Davis,Zach Story,All,708,91,79.9,98.3,103.6,14.3%,18.0°,14.2°,35.2,1.1%,1,0.195,.180,0.292,.278,35.2%,34.1%,28.6%,38.1%,51.8%,91.8%,27.8%,18.9%,73.0
Kennesaw State,Charlie Jones,All,485,67,89.1,110.9,115.2,38.8%,10.5°,14.2°,34.3,17.9%,12,0.192,.235,0.292,.349,43.3%,32.8%,17.9%,43.9%,65.6%,72.1%,25.3%,42.3%,88.0
St. Bonaventure,Joseph Calabretti,All,325,41,90.7,107.7,110.1,48.8%,25.3°,18.0°,34.1,19.5%,8,0.2,.224,0.292,.316,26.8%,31.7%,29.3%,54.5%,66.9%,78.9%,44.8%,36.2%,25.0
Long Island,Jake Kelleher,All,219,36,85.2,102.1,103.0,36.1%,10.3°,19.2°,38.9,5.6%,2,0.182,.267,0.292,.384,27.8%,36.1%,33.3%,29.7%,45.5%,87.5%,19.1%,18.5%,89.0
Milligan,Gaven Jones,All,114,21,82.2,100.4,101.3,14.3%,-2.5°,16.9°,23.8,4.8%,1,0.259,.210,0.292,.272,61.9%,14.3%,19.0%,54.4%,78.2%,83.7%,32.2%,24.2%,122.0
USF,Matt Rose,All,257,68,88.0,99.1,104.3,41.2%,-0.1°,5.7°,38.2,0.0%,0,0.284,.332,0.292,.359,54.4%,11.8%,32.4%,52.1%,74.2%,89.5%,30.2%,15.7%,94.0
Marist,Nathan Lincoln,All,283,56,82.3,95.4,96.6,14.3%,3.6°,0.7°,30.4,0.0%,0,0.254,.300,0.292,.362,58.9%,14.3%,25.0%,44.2%,64.7%,79.1%,26.0%,19.2%,107.0
Pacific,Rylan Evans,All,426,114,81.2,98.3,104.2,17.5%,16.7°,10.5°,31.6,0.9%,1,0.232,.245,0.292,.287,39.5%,28.9%,23.7%,54.9%,82.1%,90.7%,34.3%,17.1%,72.0
Cal Poly,Xander McLaurin,All,234,48,87.4,102.6,108.4,37.5%,7.9°,5.7°,33.3,0.0%,0,0.254,.280,0.292,.319,41.7%,22.9%,29.2%,41.0%,59.8%,89.1%,28.9%,19.8%,79.0
Stephen F. Austin,Jackson Benattar,All,67,10,91.6,101.4,103.0,30.0%,18.7°,6.4°,30.0,0.0%,0,0.25,.174,0.292,.255,20.0%,0.0%,40.0%,35.8%,61.5%,75.0%,19.5%,25.0%,91.0
East Carolina,Carlos Jacome,All,234,58,85.4,101.7,105.6,34.5%,15.8°,10.5°,27.6,3.4%,2,0.219,.288,0.292,.371,37.9%,27.6%,20.7%,46.6%,73.0%,92.9%,21.0%,14.7%,69.0
Cornell,Luke Johnson,All,405,95,86.1,103.0,105.7,34.7%,2.0°,3.7°,30.5,1.1%,1,0.27,.282,0.292,.319,53.7%,20.0%,23.2%,48.9%,71.4%,90.2%,30.0%,19.2%,90.0
Canisius,Michael Kelly,All,43,6,91.4,86.7,86.9,33.3%,-12.7°,-13.8°,16.7,0.0%,0,0.25,.248,0.292,.295,66.7%,16.7%,16.7%,55.8%,75.0%,83.3%,44.4%,50.0%,53.0
Connecticut,Gabriel Tirado,All,422,67,90.0,104.7,106.2,44.8%,7.4°,13.0°,32.8,9.0%,6,0.226,.256,0.292,.365,49.3%,22.4%,26.9%,48.3%,69.2%,77.8%,30.4%,30.4%,90.0
Monmouth,Jake Howlett,All,298,46,89.7,102.1,105.6,41.3%,17.7°,13.2°,47.8,2.2%,1,0.225,.234,0.292,.299,37.0%,21.7%,32.6%,43.0%,58.7%,67.9%,28.4%,36.7%,76.0
Canisius,Owen Silliman,All,265,36,85.2,102.2,103.0,38.9%,-0.2°,19.3°,25.0,5.6%,2,0.182,.216,0.291,.343,55.6%,22.2%,19.4%,38.5%,60.2%,71.8%,21.1%,36.3%,95.0
Oklahoma State,Brady Francisco,All,139,20,82.4,103.4,107.0,25.0%,17.1°,7.4°,20.0,0.0%,0,0.241,.193,0.291,.238,35.0%,40.0%,20.0%,44.6%,69.7%,82.6%,21.9%,25.8%,95.0
Milwaukee,Tate Schmidt,All,371,57,86.0,101.9,104.1,29.8%,-1.6°,1.9°,29.8,1.8%,1,0.241,.217,0.291,.288,59.6%,15.8%,17.5%,47.4%,66.9%,78.5%,28.9%,33.5%,83.0
UC Davis,Braydon Wooldridge,All,627,154,84.4,99.6,104.2,29.2%,13.7°,8.9°,37.7,1.9%,3,0.228,.287,0.291,.356,44.2%,27.3%,26.6%,44.3%,69.3%,93.8%,27.3%,7.6%,95.0
Dartmouth,Austin Moran,All,101,12,84.5,100.7,102.5,25.0%,19.0°,2.8°,25.0,0.0%,0,0.235,.213,0.291,.284,25.0%,33.3%,33.3%,37.6%,60.4%,86.2%,17.0%,23.7%,125.0
West Virginia,Zahir Barjam,All,100,18,84.8,101.5,104.8,50.0%,10.3°,15.0°,38.9,5.6%,1,0.25,.263,0.291,.336,33.3%,33.3%,27.8%,47.0%,71.4%,88.6%,23.5%,21.3%,103.0
Western Illinois,Josh McClintock,All,346,66,81.8,97.1,104.2,16.7%,16.7°,13.5°,34.8,3.0%,2,0.241,.220,0.291,.266,34.8%,30.3%,25.8%,48.6%,72.0%,79.6%,29.1%,31.0%,92.0
Austin Peay,Mason Pickering,All,96,13,80.7,96.4,100.3,23.1%,19.1°,20.6°,23.1,0.0%,0,0.211,.186,0.291,.266,30.8%,23.1%,30.8%,46.9%,75.7%,67.9%,28.8%,35.6%,81.0
Loyola Marymount,Jordan Ortiz,All,379,47,82.5,100.6,103.0,23.4%,17.3°,11.5°,29.8,2.1%,1,0.22,.163,0.291,.236,40.4%,31.9%,25.5%,48.0%,65.2%,78.4%,32.8%,32.4%,52.0
Tennessee Tech,Nash Crowell,All,503,99,84.9,102.9,107.1,37.4%,21.7°,21.8°,32.3,6.1%,6,0.207,.257,0.291,.359,30.3%,39.4%,22.2%,47.1%,70.5%,89.1%,26.8%,15.6%,90.0
Central Arkansas,Noah Goodshield,All,126,16,85.3,98.7,100.2,37.5%,6.4°,11.2°,37.5,0.0%,0,0.208,.269,0.291,.371,50.0%,18.8%,31.2%,38.9%,70.2%,80.0%,13.0%,24.5%,131.0
Penn,Gavin Collins,All,552,107,85.5,100.5,105.5,29.0%,19.5°,10.8°,29.9,0.9%,1,0.226,.260,0.291,.332,39.3%,30.8%,20.6%,37.7%,57.1%,93.6%,22.0%,15.4%,97.0
South Dakota State,Luke Wroblewski,All,237,47,84.5,97.1,100.9,25.5%,8.8°,5.6°,27.7,2.1%,1,0.232,.254,0.291,.326,57.4%,19.1%,19.1%,43.0%,64.2%,94.3%,25.0%,19.6%,115.0
Central Arkansas,Casey Shipley,All,189,37,89.2,102.9,107.1,37.8%,0.4°,7.7°,32.4,2.7%,1,0.261,.329,0.291,.372,51.4%,10.8%,35.1%,50.8%,81.7%,91.4%,32.2%,14.6%,104.0
Pepperdine,Daniel Cook,All,453,74,84.7,103.3,106.4,33.8%,12.2°,10.6°,32.4,1.4%,1,0.262,.228,0.291,.275,47.3%,20.3%,25.7%,47.5%,60.7%,83.2%,36.4%,24.7%,60.0
College of Charleston,Stow Rogers,All,181,22,84.8,101.0,103.1,22.7%,21.3°,18.9°,18.2,4.5%,1,0.175,.163,0.291,.275,40.9%,36.4%,13.6%,42.5%,64.2%,75.0%,25.0%,37.7%,72.0
San Diego,Aden Howard,All,480,57,86.5,100.1,105.4,31.6%,1.3°,3.6°,29.8,3.5%,2,0.219,.182,0.29,.278,54.4%,10.5%,28.1%,45.8%,64.9%,79.7%,31.6%,35.5%,63.0
UMass,Marc Willi,All,56,8,90.0,99.6,100.8,62.5%,5.5°,9.2°,37.5,12.5%,1,0.2,.209,0.29,.297,62.5%,25.0%,12.5%,48.2%,65.4%,70.6%,33.3%,44.4%,87.0
Florida Atlantic,TJ Gramesty,All,412,60,87.7,98.9,101.9,31.7%,15.4°,15.9°,45.0,0.0%,0,0.235,.250,0.29,.341,36.7%,33.3%,30.0%,38.3%,58.0%,83.5%,21.9%,24.1%,112.0
Pepperdine,Finley Buckner,All,282,56,83.7,100.9,104.1,26.8%,14.9°,15.3°,41.1,1.8%,1,0.188,.269,0.29,.372,39.3%,39.3%,17.9%,42.9%,67.5%,86.7%,23.9%,19.8%,111.0
San Diego State,Reeve Boyd,All,131,23,87.8,99.2,100.0,34.8%,4.8°,9.7°,30.4,0.0%,0,0.25,.359,0.29,.403,56.5%,13.0%,30.4%,42.0%,68.1%,84.4%,27.4%,23.6%,118.0
McNeese,Korey Cooper,All,79,14,85.5,97.4,102.1,28.6%,7.2°,-3.7°,28.6,0.0%,0,0.3,.245,0.29,.279,50.0%,14.3%,35.7%,54.4%,70.7%,69.0%,36.8%,41.9%,47.0
La Salle,Nico Amecangelo,All,79,9,82.2,95.5,96.8,22.2%,15.4°,11.7°,44.4,0.0%,0,0.214,.190,0.29,.247,33.3%,22.2%,44.4%,38.0%,64.7%,86.4%,17.8%,20.0%,108.0
Michigan State,Dayton Murphy,All,609,137,85.4,98.2,99.5,24.1%,6.3°,7.7°,37.2,1.5%,2,0.259,.259,0.29,.299,51.8%,18.2%,26.3%,50.7%,69.9%,90.1%,33.4%,20.4%,89.0
Stonehill,Jamison Howland,All,71,15,79.3,94.0,95.9,6.7%,8.3°,10.6°,33.3,0.0%,0,0.286,.158,0.29,.236,60.0%,26.7%,6.7%,53.5%,78.1%,88.0%,33.3%,28.9%,37.0
New Haven,Joseph Frazzetta,All,99,17,82.3,99.0,100.5,17.6%,0.5°,13.0°,35.3,0.0%,0,0.292,.242,0.29,.245,52.9%,5.9%,29.4%,47.5%,68.4%,80.8%,34.4%,29.8%,57.0
Stephen F. Austin,Cooper Schneider,All,392,64,80.2,96.8,101.3,21.9%,8.7°,10.0°,42.2,0.0%,0,0.241,.244,0.29,.330,45.3%,21.9%,21.9%,33.9%,56.2%,93.6%,12.1%,12.8%,115.0
CSU San Bernardino,Jeremy Giesegh,All,54,6,77.0,94.5,101.9,16.7%,24.6°,35.3°,0.0,0.0%,0,0.125,.135,0.29,.351,33.3%,50.0%,0.0%,27.8%,56.2%,55.6%,15.8%,26.7%,126.0
Eastern Kentucky,Carson Bittner,All,108,23,85.4,94.1,97.3,17.4%,17.6°,-10.8°,34.8,0.0%,0,0.222,.200,0.29,.262,30.4%,43.5%,21.7%,39.8%,58.8%,96.7%,22.8%,7.0%,101.0
Villanova,Carter Richey,All,427,65,87.0,101.4,105.7,35.4%,19.8°,20.2°,38.5,4.6%,3,0.198,.244,0.29,.362,30.8%,35.4%,29.2%,38.4%,61.3%,80.7%,20.7%,26.2%,104.0
Ohio State,CJ Reid,All,309,41,84.9,99.4,101.2,29.3%,9.0°,12.2°,19.5,0.0%,0,0.194,.180,0.29,.285,51.2%,22.0%,17.1%,37.2%,64.7%,80.7%,15.6%,27.8%,145.0
Utah,Blake Eckerle,All,223,46,88.0,99.4,104.6,34.8%,10.8°,15.7°,37.0,0.0%,0,0.259,.278,0.29,.335,39.1%,32.6%,23.9%,50.2%,75.0%,86.2%,23.4%,15.2%,115.0
UC San Diego,Cal Elvis,All,146,16,95.2,104.1,105.3,62.5%,21.5°,20.3°,56.2,12.5%,2,0.194,.182,0.29,.291,25.0%,37.5%,31.2%,45.2%,61.3%,57.9%,33.3%,51.5%,66.0
Canisius,Brayden Hy,All,86,7,88.5,95.4,96.2,14.3%,23.5°,3.6°,14.3,0.0%,0,0.125,.140,0.29,.316,42.9%,42.9%,0.0%,38.4%,68.6%,54.2%,17.6%,48.5%,147.0
Cal State Fullerton,Cade O'Hara,All,320,41,87.4,98.7,100.3,24.4%,16.7°,18.3°,39.0,2.4%,1,0.243,.208,0.29,.293,31.7%,29.3%,29.3%,45.0%,65.4%,75.0%,24.8%,35.4%,83.0
Illinois State,Kannon Coakley,All,202,31,91.7,99.4,101.5,48.4%,7.2°,13.2°,48.4,3.2%,1,0.279,.294,0.29,.362,45.2%,16.1%,35.5%,47.0%,73.1%,82.4%,24.8%,28.4%,106.0
Lindenwood,William Zareh,All,546,112,82.8,100.5,106.6,26.8%,18.2°,19.5°,32.1,1.8%,2,0.23,.246,0.29,.336,30.4%,35.7%,27.7%,45.1%,64.4%,94.8%,30.0%,16.7%,84.0
Lamar,Balin Valentine,All,531,86,85.7,101.1,107.9,34.9%,8.4°,11.1°,26.7,0.0%,0,0.25,.225,0.29,.279,53.5%,25.6%,19.8%,51.6%,77.6%,78.1%,30.0%,29.6%,94.0
St. Bonaventure,Antonio Cordeiro,All,350,63,85.5,101.3,105.3,36.5%,12.0°,16.6°,31.7,7.9%,5,0.195,.285,0.29,.387,44.4%,31.7%,20.6%,45.1%,71.6%,82.0%,24.1%,21.5%,126.0
NC State,Brayden Fraasman,All,651,120,87.7,107.3,111.2,41.7%,6.3°,7.9°,27.5,6.7%,8,0.239,.276,0.289,.347,53.3%,19.2%,22.5%,53.6%,76.9%,80.3%,34.9%,29.5%,65.0
Portland,Carter Stewart,All,111,18,81.8,100.3,107.8,22.2%,3.1°,13.4°,33.3,11.1%,2,0.269,.250,0.289,.319,61.1%,22.2%,11.1%,40.5%,64.2%,82.4%,19.0%,28.9%,121.0
Illinois State,Brayden Zilis,All,118,14,87.4,102.6,104.6,42.9%,-5.4°,6.8°,35.7,7.1%,1,0.143,.296,0.289,.436,57.1%,7.1%,28.6%,48.3%,78.3%,75.0%,29.2%,35.1%,85.0
Saint Joseph's,Alex Venezia,All,566,72,84.4,100.8,104.0,33.3%,19.9°,16.2°,33.3,4.2%,3,0.167,.171,0.289,.273,34.7%,36.1%,19.4%,37.3%,58.7%,82.8%,20.7%,27.0%,88.0
Texas A&M-Corpus Christi,Hunter Azemar,All,121,20,85.1,103.3,107.2,35.0%,25.0°,18.5°,40.0,15.0%,3,0.179,.226,0.289,.361,20.0%,50.0%,25.0%,46.3%,73.2%,70.7%,23.1%,37.5%,106.0
Columbia,Ben Fishel,All,641,104,86.6,99.3,105.1,27.9%,11.6°,15.5°,46.2,1.9%,2,0.236,.281,0.289,.360,38.5%,19.2%,39.4%,36.7%,55.4%,92.0%,18.7%,14.5%,103.0
Utah,Nevan Noonan,All,336,62,81.8,100.9,105.4,22.6%,9.4°,17.7°,25.8,4.8%,3,0.198,.206,0.289,.304,40.3%,27.4%,22.6%,43.5%,63.4%,90.0%,28.9%,20.5%,80.0
Georgetown,Connor Price,All,283,33,86.3,103.3,105.2,33.3%,18.6°,23.6°,36.4,9.1%,3,0.183,.185,0.289,.268,27.3%,36.4%,30.3%,48.8%,66.7%,81.9%,31.0%,31.9%,73.0
Baylor,Cole Lanclos,All,172,24,88.8,99.7,101.7,41.7%,0.7°,9.3°,29.2,4.2%,1,0.222,.228,0.289,.320,58.3%,16.7%,25.0%,44.8%,61.3%,84.8%,32.0%,32.5%,77.0
Lipscomb,Damion Kenealy,All,578,136,85.1,99.1,105.6,26.5%,6.1°,2.7°,27.9,0.0%,0,0.263,.262,0.289,.312,52.2%,24.3%,18.4%,50.9%,73.4%,87.7%,36.8%,24.8%,70.0
Stetson,Jayden Hylton,All,612,84,93.2,108.4,111.8,50.0%,4.6°,9.5°,31.0,13.1%,11,0.206,.239,0.289,.343,53.6%,15.5%,22.6%,49.7%,68.6%,76.8%,33.4%,37.2%,63.0
Florida Atlantic,Eli Small,All,398,65,89.7,104.8,109.6,49.2%,7.3°,7.5°,32.3,6.2%,4,0.247,.263,0.289,.346,49.2%,16.9%,30.8%,43.5%,65.4%,90.8%,25.0%,19.7%,102.0
Southern Indiana,Collin Senior,All,335,71,82.4,97.9,105.0,14.1%,2.6°,6.5°,33.8,0.0%,0,0.289,.259,0.289,.281,50.7%,15.5%,29.6%,45.4%,64.8%,92.2%,27.8%,13.8%,92.0
UTRGV,Rudy Gonzalez,All,308,57,86.5,99.8,103.0,36.8%,4.6°,11.1°,33.3,0.0%,0,0.214,.266,0.289,.353,50.9%,19.3%,28.1%,43.8%,68.8%,87.9%,22.0%,18.5%,115.0
Mississippi Valley,Tanner Aoki,All,222,37,78.8,88.8,92.3,0.0%,0.4°,-,29.7,0.0%,0,0.22,.300,0.289,.370,54.1%,10.8%,27.0%,34.2%,65.5%,94.5%,15.2%,11.8%,144.0
Houston,McClane Helton,All,340,43,86.9,104.1,105.5,32.6%,1.8°,11.0°,23.3,2.3%,1,0.212,.221,0.289,.308,60.5%,16.3%,23.3%,40.6%,58.5%,82.6%,26.9%,29.0%,63.0
Austin Peay,Kyler Proctor,All,736,128,83.2,99.8,105.2,25.8%,7.2°,11.1°,29.7,1.6%,2,0.234,.234,0.288,.290,48.4%,21.1%,24.2%,48.9%,74.5%,84.2%,29.9%,27.5%,88.0
Oregon State,Ryan VandenBrink,All,87,11,88.9,108.9,109.8,36.4%,14.5°,22.2°,18.2,9.1%,1,0.211,.173,0.288,.248,45.5%,27.3%,18.2%,41.4%,59.5%,76.0%,24.4%,38.9%,107.0
Sam Houston State,Kirby Orth,All,231,23,89.0,104.2,107.7,34.8%,5.8°,9.9°,30.4,4.3%,1,0.205,.200,0.288,.289,47.8%,21.7%,26.1%,39.8%,58.9%,69.7%,21.8%,35.9%,84.0
Utah Tech,Andrew Pyle,All,269,47,83.8,99.1,100.5,19.1%,8.7°,12.2°,36.2,0.0%,0,0.172,.241,0.288,.351,42.6%,21.3%,27.7%,37.5%,58.1%,83.8%,21.7%,18.8%,112.0
New Haven,Jake Russo,All,79,9,86.5,98.5,100.6,33.3%,16.8°,3.5°,44.4,0.0%,0,0.267,.235,0.288,.265,33.3%,33.3%,33.3%,44.3%,71.0%,81.8%,27.1%,37.1%,85.0
Army,Max McGlone,All,91,18,83.3,94.9,99.3,16.7%,4.5°,-2.0°,22.2,0.0%,0,0.217,.196,0.288,.234,55.6%,22.2%,16.7%,42.9%,56.8%,81.0%,33.3%,30.8%,58.0
Georgia State,Jae Williams,All,368,56,79.7,96.0,102.2,16.1%,4.8°,5.3°,25.0,0.0%,0,0.197,.195,0.288,.290,58.9%,21.4%,17.9%,35.1%,59.8%,82.7%,15.2%,25.6%,107.0
Evansville,Ximi Baftiri,All,525,88,83.1,98.8,101.8,25.0%,5.6°,7.9°,25.0,1.1%,1,0.208,.225,0.288,.282,58.0%,20.5%,17.0%,41.3%,61.8%,85.9%,23.9%,26.3%,78.0
Boston College,Carter Hendrickson,All,446,60,90.6,105.9,108.7,41.7%,9.2°,10.4°,21.7,3.3%,2,0.198,.246,0.288,.355,51.7%,21.7%,21.7%,37.7%,63.9%,86.8%,16.0%,22.0%,111.0
Lehigh,Dom Patrizi,All,528,63,84.8,100.9,103.7,28.6%,22.5°,25.1°,38.1,1.6%,1,0.2,.198,0.288,.316,23.8%,36.5%,30.2%,38.6%,65.8%,77.0%,18.5%,27.0%,128.0
UC San Diego,Nathaniel Widelski,All,236,28,86.4,99.7,102.9,28.6%,12.2°,18.1°,50.0,7.1%,2,0.208,.177,0.288,.285,39.3%,35.7%,21.4%,41.1%,58.0%,81.5%,25.8%,35.1%,56.0
Utah Valley,Jimmy De Anda,All,291,43,80.8,99.2,101.4,25.6%,3.2°,2.1°,34.9,0.0%,0,0.224,.247,0.288,.336,46.5%,16.3%,30.2%,33.3%,47.5%,88.1%,20.0%,23.7%,69.0
Mississippi Valley,Kendall Brookins,All,131,22,79.2,93.7,96.6,4.5%,11.3°,16.3°,31.8,0.0%,0,0.241,.234,0.288,.288,31.8%,22.7%,31.8%,35.9%,62.8%,92.6%,22.7%,23.4%,114.0
Toledo,Ryan Sudbrook,All,183,29,83.6,98.3,101.5,20.7%,2.6°,12.4°,17.2,0.0%,0,0.171,.193,0.288,.333,51.7%,20.7%,17.2%,29.5%,52.0%,94.9%,13.9%,11.1%,154.0
Winthrop,Ethan Wilson,All,203,45,88.8,100.1,104.3,37.8%,4.1°,13.1°,31.1,2.2%,1,0.204,.243,0.288,.336,46.7%,28.9%,20.0%,44.3%,62.2%,89.3%,30.1%,27.8%,84.0
Norfolk State,Jayden Israel,All,48,13,84.0,92.8,95.2,7.7%,23.2°,37.4°,23.1,0.0%,0,0.308,.204,0.288,.230,30.8%,46.2%,15.4%,45.8%,77.3%,100.0%,19.2%,0.0%,160.0
UMass,Matt Travisano,All,118,23,82.8,96.7,98.6,30.4%,6.4°,14.3°,52.2,0.0%,0,0.265,.253,0.287,.310,39.1%,17.4%,39.1%,54.2%,81.6%,85.0%,34.8%,25.0%,90.0
Long Beach State,Justin Roulston,All,176,22,89.7,104.9,107.5,40.9%,21.2°,7.9°,18.2,9.1%,2,0.206,.210,0.287,.278,40.9%,45.5%,9.1%,35.2%,57.0%,77.6%,14.4%,27.4%,114.0
Northwestern,Jack Counsell,All,288,51,82.3,99.1,105.6,29.4%,7.8°,7.7°,35.3,2.0%,1,0.238,.236,0.287,.304,51.0%,23.5%,25.5%,47.9%,65.3%,90.1%,34.8%,21.7%,62.0
TCU,Lucas Franco,All,577,83,90.0,102.1,111.3,45.8%,11.0°,14.2°,37.3,8.4%,7,0.2,.276,0.287,.391,48.2%,22.9%,25.3%,39.3%,62.5%,80.0%,20.9%,29.1%,86.0
Oklahoma State,Ezra Essex,All,149,15,83.4,94.7,95.1,26.7%,2.4°,-2.2°,13.3,0.0%,0,0.222,.154,0.287,.238,60.0%,20.0%,13.3%,26.8%,42.5%,90.3%,11.8%,20.0%,80.0
Ball State,Jacob Gillis,All,269,50,86.0,100.8,104.7,40.0%,1.3°,-0.8°,24.0,4.0%,2,0.21,.231,0.287,.331,56.0%,26.0%,14.0%,39.8%,64.3%,93.1%,22.3%,21.5%,96.0
Georgia,Scott Newman,All,75,10,85.7,102.5,103.0,40.0%,5.1°,13.2°,10.0,0.0%,0,0.154,.204,0.287,.345,50.0%,40.0%,10.0%,40.0%,65.0%,84.6%,11.4%,23.3%,130.0
Lipscomb,Cole Pippenger,All,269,40,86.5,99.9,104.2,25.0%,15.3°,21.8°,22.5,2.5%,1,0.224,.179,0.287,.257,37.5%,32.5%,17.5%,44.6%,68.4%,72.5%,26.3%,33.3%,83.0
Sam Houston State,Parker Blackman,All,84,6,93.8,101.4,101.8,50.0%,-3.4°,16.9°,66.7,0.0%,0,0.154,.192,0.287,.356,33.3%,16.7%,50.0%,42.9%,74.3%,73.1%,20.4%,33.3%,128.0
San Francisco,Jayden Garrison,All,569,82,80.0,102.3,107.4,22.0%,5.4°,8.3°,25.6,1.2%,1,0.183,.194,0.287,.288,51.2%,18.3%,20.7%,42.5%,63.0%,87.4%,24.7%,26.9%,96.0
San Francisco,Brendan Burke,All,414,44,85.6,102.7,104.9,38.6%,-2.2°,13.1°,34.1,4.5%,2,0.207,.183,0.287,.266,59.1%,18.2%,20.5%,50.0%,75.6%,62.5%,30.3%,43.0%,96.0
Merrimack,Garrett Mcgovern,All,189,28,83.5,100.0,103.1,39.3%,6.8°,12.8°,39.3,0.0%,0,0.256,.260,0.287,.296,53.6%,14.3%,32.1%,39.2%,60.2%,83.9%,18.8%,27.0%,111.0
Oral Roberts,Ethan Fender,All,315,52,87.8,101.9,103.5,38.5%,14.7°,17.7°,42.3,3.8%,2,0.212,.267,0.287,.375,32.7%,38.5%,23.1%,51.1%,77.1%,88.0%,30.3%,23.6%,109.0
CSU Bakersfield,Nick Mascaro,All,648,66,88.2,105.2,110.6,43.9%,15.1°,19.1°,36.4,7.6%,5,0.164,.201,0.287,.340,39.4%,33.3%,22.7%,38.6%,60.9%,72.7%,20.6%,33.2%,107.0
Duke,Coltin Quagliano,All,728,140,87.3,101.5,107.0,37.1%,2.3°,6.6°,22.1,0.7%,1,0.25,.287,0.287,.347,60.7%,12.1%,20.0%,53.2%,77.6%,84.3%,36.5%,27.6%,69.0
UMass Lowell,Zachary Scott,All,252,49,84.1,98.2,99.7,22.4%,-1.3°,4.8°,24.5,2.0%,1,0.242,.240,0.287,.297,63.3%,14.3%,20.4%,43.3%,72.2%,89.2%,19.0%,19.3%,131.0
VCU,Cade Tousa,All,131,14,78.7,90.4,91.2,7.1%,-0.7°,-14.6°,28.6,0.0%,0,0.222,.163,0.287,.248,57.1%,21.4%,21.4%,38.2%,58.7%,73.0%,19.1%,40.0%,74.0
UNC Wilmington,Micah Simpson,All,57,9,87.0,93.5,96.6,22.2%,14.8°,2.1°,22.2,0.0%,0,0.25,.159,0.287,.240,44.4%,33.3%,22.2%,33.3%,57.1%,81.2%,10.3%,26.3%,79.0
Lindenwood,Matt Graf,All,281,58,83.4,99.4,102.5,22.4%,13.9°,4.1°,25.9,0.0%,0,0.246,.258,0.287,.319,44.8%,24.1%,22.4%,39.1%,65.2%,94.2%,16.1%,10.0%,131.0
North Alabama,Leighton Jenkins,All,355,71,80.0,98.4,102.2,18.3%,11.9°,12.1°,40.8,2.8%,2,0.245,.226,0.287,.275,43.7%,26.8%,23.9%,55.8%,80.6%,84.8%,36.5%,26.8%,88.0
Southern Illinois,Jackson Dibble,All,251,31,87.7,103.3,106.8,38.7%,13.8°,9.7°,38.7,0.0%,0,0.163,.212,0.287,.327,38.7%,19.4%,32.3%,35.9%,62.7%,75.0%,17.4%,33.3%,105.0
Long Island,Nicholas Delvecchio,All,61,8,82.1,88.9,91.6,0.0%,15.1°,-,12.5,0.0%,0,0.231,.177,0.287,.250,50.0%,37.5%,12.5%,26.2%,42.3%,81.8%,14.3%,25.0%,74.0
Auburn Montgomery,Dominick Regira,All,66,5,86.7,102.8,103.3,40.0%,1.4°,14.0°,40.0,0.0%,0,0.25,.209,0.287,.289,60.0%,0.0%,40.0%,42.4%,62.5%,66.7%,31.0%,50.0%,138.0
