Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
McNeese,Matthew Stancliff,All,70,9,86.8,100.7,103.5,22.2%,-11.8°,5.0°,44.4,0.0%,0,0.3,0.365,0.436,0.466,55.6%,0.0%,44.4%,27.1%,51.7%,93.3%,9.8%,10.5%,96
Oregon State,Josh Proctor,All,191,36,90.3,105.9,107.7,44.4%,17.1°,13.3°,36.1,5.6%,2,0.318,0.32,0.435,0.422,36.1%,27.8%,30.6%,50.3%,76.1%,77.6%,28.2%,28.1%,109
Lamar,AJ Taylor,All,226,55,87.7,101.8,105.7,36.4%,17.4°,12.2°,40.0,1.8%,1,0.333,0.309,0.435,0.396,27.3%,25.5%,38.2%,51.8%,70.7%,95.1%,31.8%,12.8%,100
Air Force,TJ Oster,All,75,16,86.9,95.7,96.8,25.0%,20.6°,4.6°,56.2,0.0%,0,0.375,0.388,0.435,0.466,25.0%,37.5%,37.5%,46.7%,78.1%,92.0%,23.3%,11.4%,156
Lafayette,Jack Mislan,All,41,6,83.0,108.5,109.1,33.3%,9.6°,24.3°,50.0,33.3%,2,0.2,0.208,0.435,0.404,33.3%,50.0%,16.7%,58.5%,88.2%,60.0%,37.5%,45.8%,150
Western Kentucky,Camden Ross,All,175,25,84.2,105.7,107.8,44.0%,21.1°,10.7°,28.0,8.0%,2,0.276,0.283,0.435,0.447,40.0%,28.0%,20.0%,37.1%,60.5%,95.7%,19.2%,16.9%,112
Tennessee,Manny Marin,All,197,46,89.7,100.0,103.2,26.1%,18.1°,21.0°,45.7,8.7%,4,0.327,0.292,0.435,0.389,32.6%,39.1%,26.1%,59.9%,78.3%,92.3%,46.5%,19.5%,54
UL Monroe,Kade Dupont,All,204,42,86.7,99.7,106.3,35.7%,12.1°,8.8°,47.6,0.0%,0,0.409,0.364,0.435,0.406,42.9%,11.9%,38.1%,45.6%,61.2%,90.4%,34.5%,17.2%,106
Saint Mary's (CA),Jared Mettam,All,167,30,88.3,101.5,104.4,43.3%,9.8°,11.9°,26.7,0.0%,0,0.361,0.343,0.435,0.39,46.7%,20.0%,30.0%,49.1%,78.9%,94.6%,27.1%,17.1%,116
Louisville,Bayram Hot,All,277,41,92.5,104.6,109.4,51.2%,8.2°,6.3°,34.1,7.3%,3,0.358,0.357,0.435,0.443,51.2%,17.1%,29.3%,45.8%,71.8%,82.3%,28.7%,26.8%,104
Vanderbilt,Mike Mancini,All,253,44,92.8,105.0,107.3,45.5%,17.8°,18.9°,38.6,15.9%,7,0.298,0.248,0.435,0.398,34.1%,47.7%,18.2%,41.1%,60.5%,78.7%,22.5%,30.8%,108
Campbell,Carlos Lugo,All,204,42,87.7,102.6,106.1,38.1%,5.4°,8.9°,35.7,2.4%,1,0.37,0.354,0.435,0.441,50.0%,14.3%,31.0%,39.2%,55.3%,95.7%,27.7%,17.5%,84
UC Santa Barbara,Xavier Esquer,All,142,29,91.8,101.9,104.3,27.6%,23.1°,20.4°,34.5,10.3%,3,0.297,0.268,0.434,0.36,27.6%,37.9%,24.1%,52.8%,78.9%,85.7%,26.8%,20.0%,102
NC State,Chris McHugh,All,204,34,91.9,107.2,113.3,44.1%,21.7°,18.2°,55.9,11.8%,4,0.319,0.3,0.434,0.419,26.5%,35.3%,35.3%,43.1%,57.7%,89.3%,29.9%,20.5%,80
Northern Illinois,Wyatt Wawro,All,233,32,82.6,94.9,102.6,12.5%,-0.5°,-4.1°,28.1,0.0%,0,0.405,0.21,0.434,0.329,59.4%,21.9%,15.6%,30.5%,49.5%,90.9%,13.1%,9.9%,122
UTSA,Caden Miller,All,249,29,85.4,102.3,105.3,44.8%,10.9°,12.9°,37.9,6.9%,2,0.311,0.248,0.434,0.386,41.4%,24.1%,31.0%,30.1%,53.6%,88.3%,10.9%,16.0%,115
Duke,Bobby Marsh,All,76,17,90.6,103.9,105.1,52.9%,14.5°,16.2°,35.3,0.0%,0,0.35,0.33,0.434,0.412,35.3%,23.5%,29.4%,55.3%,68.3%,85.7%,40.0%,26.2%,82
Columbia,Hunter Snyder,All,81,12,85.5,96.6,98.9,25.0%,7.6°,6.5°,50.0,0.0%,0,0.353,0.258,0.434,0.322,50.0%,8.3%,41.7%,44.4%,62.9%,72.7%,30.4%,38.9%,84
UC San Diego,Nathaniel Widelski,All,80,10,86.9,101.1,102.9,30.0%,18.7°,26.6°,60.0,20.0%,2,0.353,0.25,0.434,0.361,30.0%,40.0%,30.0%,42.5%,60.0%,91.7%,25.0%,26.5%,61
Hawaii,Tate Shimao,All,91,18,88.4,102.4,104.9,33.3%,6.8°,10.1°,33.3,0.0%,0,0.409,0.36,0.434,0.397,61.1%,5.6%,33.3%,52.7%,73.2%,96.7%,36.0%,16.7%,86
Iowa,Jaixen Frost,All,80,12,91.4,103.1,104.7,41.7%,9.6°,11.8°,25.0,16.7%,2,0.35,0.235,0.434,0.325,58.3%,25.0%,16.7%,38.8%,52.5%,76.2%,25.0%,38.7%,95
Kentucky,Jayce Tharnish,All,217,47,87.4,103.9,106.7,46.8%,15.4°,10.9°,46.8,10.6%,5,0.345,0.341,0.433,0.437,34.0%,38.3%,27.7%,50.7%,76.4%,86.4%,26.1%,18.2%,101
Dallas Baptist,Cooper Neville,All,237,26,92.9,107.4,108.7,61.5%,12.7°,12.2°,42.3,11.5%,3,0.357,0.305,0.433,0.405,38.5%,26.9%,34.6%,38.8%,53.0%,81.1%,28.5%,30.4%,68
Kent State,Sawyer Solitaria,All,216,27,97.0,112.3,113.9,66.7%,5.3°,8.3°,37.0,18.5%,5,0.293,0.289,0.433,0.439,44.4%,22.2%,25.9%,40.3%,68.7%,80.7%,22.6%,32.2%,128
Longwood,Jayson Nash,All,82,15,85.0,96.1,100.7,6.7%,9.3°,10.8°,26.7,0.0%,0,0.368,0.279,0.433,0.348,40.0%,33.3%,26.7%,39.0%,65.5%,94.7%,24.5%,25.0%,99
Michigan State,Isaac Sturgess,All,142,22,84.7,99.7,102.8,22.7%,6.9°,5.6°,31.8,0.0%,0,0.4,0.246,0.433,0.32,54.5%,13.6%,27.3%,44.4%,71.2%,90.5%,25.3%,14.3%,125
William & Mary,Matthew Kosuda,All,105,23,86.0,102.2,103.1,21.7%,7.3°,5.2°,30.4,4.3%,1,0.407,0.243,0.433,0.3,47.8%,17.4%,26.1%,51.4%,72.0%,88.9%,32.7%,18.5%,100
Bethune-Cookman,Darryl Lee,All,87,12,94.1,100.3,103.1,58.3%,25.2°,29.0°,8.3,8.3%,1,0.25,0.22,0.433,0.402,25.0%,58.3%,8.3%,32.2%,52.8%,78.9%,17.6%,25.0%,136
East Tennessee State,Jamie Palmese,All,227,50,88.0,107.7,109.6,32.0%,10.7°,8.1°,32.0,6.0%,3,0.397,0.335,0.433,0.388,48.0%,20.0%,26.0%,54.2%,83.0%,87.2%,33.8%,21.1%,108
William & Mary,Witt Scafidi,All,75,11,82.2,98.5,105.9,27.3%,5.3°,-6.9°,27.3,0.0%,0,0.385,0.303,0.433,0.385,63.6%,9.1%,18.2%,45.3%,73.9%,70.6%,32.7%,26.5%,72
Fordham,Thomas McAndrews,All,128,23,87.2,101.8,104.7,34.8%,17.6°,16.2°,34.8,8.7%,2,0.321,0.245,0.433,0.387,30.4%,43.5%,21.7%,42.2%,73.5%,77.8%,22.8%,27.8%,103
UT Arlington,Xander McAfee,All,114,24,91.3,105.1,105.8,54.2%,16.2°,6.6°,50.0,4.2%,1,0.36,0.403,0.433,0.512,37.5%,25.0%,33.3%,38.6%,74.0%,86.5%,10.9%,20.5%,160
Baylor,Brayden Buchanan,All,133,12,81.2,99.0,99.8,41.7%,12.7°,18.5°,58.3,8.3%,1,0.316,0.283,0.433,0.435,25.0%,25.0%,41.7%,33.8%,56.1%,87.5%,17.1%,17.8%,119
Yale,Bryce Miller,All,61,9,91.6,99.6,101.6,55.6%,15.1°,21.3°,55.6,0.0%,0,0.333,0.286,0.432,0.412,22.2%,33.3%,44.4%,37.7%,58.6%,76.5%,18.8%,30.4%,76
UTSA,Christian Hallmark,All,135,13,75.5,97.3,98.0,15.4%,-14.0°,11.1°,30.8,0.0%,0,0.364,0.157,0.432,0.38,69.2%,7.7%,23.1%,37.8%,59.6%,90.3%,24.1%,19.6%,112
Mercer,Devyn McEachron,All,130,19,90.3,104.5,107.8,31.6%,9.8°,5.3°,42.1,0.0%,0,0.4,0.343,0.432,0.415,42.1%,15.8%,42.1%,43.8%,79.2%,78.6%,19.5%,40.4%,145
Omaha,Cardel Dick,All,68,16,85.1,104.5,104.8,37.5%,9.2°,19.3°,31.2,18.8%,3,0.263,0.304,0.432,0.446,50.0%,37.5%,12.5%,47.1%,75.0%,85.2%,15.6%,21.9%,135
Pacific,Jake Tandy,All,122,28,92.2,104.1,105.9,42.9%,23.3°,15.8°,35.7,10.7%,3,0.333,0.301,0.432,0.409,32.1%,50.0%,17.9%,46.7%,68.5%,89.2%,29.4%,19.3%,109
Queens (NC),Matthew Suppa,All,75,12,82.6,95.9,95.9,16.7%,13.4°,11.2°,33.3,0.0%,0,0.357,0.258,0.432,0.284,50.0%,33.3%,16.7%,42.7%,64.9%,91.7%,21.1%,12.5%,93
East Tennessee State,Gabe Juarez,All,52,8,85.5,103.6,103.8,37.5%,9.9°,16.2°,62.5,12.5%,1,0.333,0.328,0.432,0.434,37.5%,12.5%,50.0%,50.0%,66.7%,92.9%,38.7%,30.8%,130
Campbell,Logan Chapman,All,127,31,87.5,104.0,107.3,41.9%,19.0°,21.9°,35.5,6.5%,2,0.361,0.303,0.432,0.42,29.0%,25.8%,29.0%,58.3%,78.6%,90.9%,42.3%,16.2%,61
Lindsey Wilson,Andres Duran,All,27,8,88.0,97.8,99.7,25.0%,0.2°,13.9°,12.5,0.0%,0,0.333,0.245,0.432,0.265,50.0%,12.5%,12.5%,70.4%,85.7%,66.7%,53.8%,31.6%,-14
USC,Kevin Takeuchi,All,267,43,91.2,103.3,107.2,55.8%,16.4°,14.6°,37.2,7.0%,3,0.302,0.284,0.431,0.455,34.9%,32.6%,23.3%,42.7%,69.7%,90.6%,20.0%,19.3%,120
Georgia Tech,Coleman Lewis,All,38,5,82.9,103.4,106.2,20.0%,-4.6°,41.9°,20.0,0.0%,0,0.375,0.247,0.431,0.388,60.0%,20.0%,20.0%,44.7%,76.5%,76.9%,19.0%,23.5%,150
Louisville,Griffin Crain,All,231,41,84.7,99.5,104.1,24.4%,8.0°,10.8°,46.3,0.0%,0,0.354,0.348,0.431,0.432,43.9%,19.5%,36.6%,32.9%,54.5%,93.4%,12.6%,7.9%,94
Oklahoma,Brendan Brock,All,301,35,95.2,106.2,108.3,60.0%,18.1°,16.9°,40.0,17.1%,6,0.268,0.289,0.431,0.464,31.4%,42.9%,22.9%,35.5%,58.8%,68.8%,17.6%,29.0%,123
Memphis,Brady McAbee,All,106,18,92.3,102.0,103.1,50.0%,5.9°,7.8°,16.7,5.6%,1,0.364,0.369,0.431,0.454,66.7%,16.7%,16.7%,35.8%,56.2%,100.0%,19.0%,21.1%,99
College of Charleston,Alex Lacoste,All,115,26,93.2,105.7,108.6,53.8%,-0.6°,3.7°,15.4,3.8%,1,0.387,0.306,0.431,0.345,69.2%,19.2%,11.5%,49.6%,78.8%,68.3%,25.4%,33.3%,100
Mississippi State,Bryce Chance,All,269,53,87.4,102.0,104.5,30.2%,13.7°,8.8°,41.5,1.9%,1,0.35,0.32,0.431,0.413,37.7%,17.0%,39.6%,40.5%,64.3%,94.4%,23.6%,10.1%,85
New Mexico State,Bryce Campbell,All,97,18,91.3,105.0,106.7,55.6%,5.7°,6.5°,27.8,5.6%,1,0.3,0.28,0.431,0.418,55.6%,22.2%,16.7%,32.0%,51.3%,85.0%,19.0%,19.4%,99
Lee,Luke Collier,All,43,5,87.4,92.4,94.9,20.0%,17.8°,-7.2°,40.0,0.0%,0,0.375,0.276,0.431,0.385,20.0%,40.0%,20.0%,41.9%,71.4%,100.0%,27.6%,11.1%,137
Northern Colorado,Samuel Pease,All,35,6,83.2,95.4,96.8,16.7%,-7.6°,8.7°,33.3,0.0%,0,0.375,0.318,0.431,0.396,66.7%,0.0%,33.3%,40.0%,58.3%,71.4%,30.4%,28.6%,104
Missouri State,Jax Ryan,All,175,24,88.5,103.5,107.2,50.0%,15.2°,23.2°,37.5,8.3%,2,0.364,0.297,0.43,0.421,37.5%,25.0%,29.2%,43.4%,77.8%,79.4%,13.8%,27.6%,132
USC Upstate,Trey Bentley,All,176,26,88.2,104.2,108.6,34.6%,-0.9°,9.4°,26.9,3.8%,1,0.361,0.283,0.43,0.38,61.5%,15.4%,23.1%,39.2%,63.0%,86.3%,18.9%,20.3%,105
Nicholls,Greyson Shafer,All,167,34,88.0,106.9,108.9,41.2%,1.7°,9.9°,23.5,5.9%,2,0.289,0.256,0.43,0.345,55.9%,20.6%,14.7%,59.3%,81.8%,81.0%,40.0%,24.2%,40
Central Michigan,Spencer Verburg,All,116,27,92.8,107.1,110.6,44.4%,16.6°,14.4°,48.1,14.8%,4,0.344,0.377,0.43,0.491,29.6%,29.6%,37.0%,50.0%,78.8%,85.4%,26.6%,20.7%,128
North Alabama,William Millard,All,206,37,84.9,97.5,104.8,21.6%,19.3°,17.4°,32.4,2.7%,1,0.333,0.247,0.43,0.324,32.4%,18.9%,35.1%,38.3%,66.2%,84.9%,20.6%,26.6%,145
Campbell,Jett Music,All,161,16,97.5,109.5,109.7,62.5%,26.2°,24.8°,43.8,31.2%,5,0.29,0.188,0.43,0.359,18.8%,37.5%,31.2%,42.2%,73.6%,73.6%,16.9%,33.8%,150
Santa Clara,Andrew Rayment,All,134,20,81.4,97.9,101.0,10.0%,13.9°,18.1°,45.0,0.0%,0,0.344,0.224,0.43,0.298,40.0%,25.0%,30.0%,42.5%,52.4%,75.8%,33.8%,40.4%,60
Miami,Alonzo Alvarez,All,260,48,91.2,102.1,103.5,43.8%,4.8°,9.3°,27.1,2.1%,1,0.288,0.267,0.43,0.371,52.1%,18.8%,18.8%,44.6%,69.7%,84.2%,26.5%,19.0%,95
Charlotte,Adrian Jimenez,All,153,35,88.5,101.0,107.8,28.6%,17.3°,7.2°,31.4,8.6%,3,0.308,0.288,0.43,0.416,42.9%,25.7%,20.0%,40.5%,65.7%,97.7%,20.9%,14.5%,154
Georgetown,Connor Peek,All,51,14,85.4,102.1,102.1,42.9%,-26.4°,0.0°,21.4,0.0%,0,0.429,0.336,0.43,0.344,78.6%,0.0%,21.4%,43.1%,69.6%,93.8%,21.4%,9.1%,105
Milwaukee,Dylan O'Connell,All,199,32,88.7,104.7,108.1,43.8%,8.8°,10.2°,31.2,0.0%,0,0.333,0.258,0.43,0.341,46.9%,25.0%,21.9%,37.7%,52.0%,83.0%,22.7%,21.3%,87
Niagara,Curtis McKay,All,106,19,84.6,97.0,98.0,15.8%,22.3°,32.8°,42.1,0.0%,0,0.36,0.308,0.43,0.407,26.3%,42.1%,31.6%,44.3%,78.6%,87.9%,21.9%,25.5%,110
Oakland,Kyle Revere,All,211,33,87.1,103.4,104.9,36.4%,11.4°,11.8°,45.5,3.0%,1,0.326,0.314,0.43,0.375,42.4%,15.2%,36.4%,47.4%,70.1%,78.7%,31.5%,24.0%,88
Saint Louis,Matt Arnold,All,76,14,79.5,100.5,101.9,21.4%,10.0°,7.1°,42.9,7.1%,1,0.353,0.306,0.43,0.37,35.7%,28.6%,28.6%,46.1%,78.4%,82.8%,15.4%,20.0%,158
Illinois,AJ Putty,All,225,30,92.1,105.7,108.2,46.7%,16.7°,9.3°,50.0,6.7%,2,0.341,0.299,0.43,0.392,26.7%,23.3%,43.3%,41.3%,60.2%,80.6%,25.4%,30.1%,99
George Mason,Jackson Morse,All,118,20,83.5,99.7,101.7,20.0%,-3.8°,5.1°,20.0,0.0%,0,0.36,0.275,0.43,0.342,70.0%,15.0%,15.0%,32.2%,52.7%,93.1%,14.3%,10.5%,110
New Mexico State,Tommy Meluskey,All,118,12,88.2,96.6,102.0,25.0%,24.7°,8.8°,33.3,0.0%,0,0.278,0.162,0.429,0.336,25.0%,33.3%,33.3%,33.9%,64.6%,87.1%,12.9%,20.0%,132
UNLV,Nin Burns,All,199,27,86.8,102.5,109.3,40.7%,18.2°,12.4°,29.6,7.4%,2,0.303,0.25,0.429,0.377,37.0%,33.3%,29.6%,39.2%,63.4%,77.8%,25.8%,24.4%,123
Virginia Tech,Ethan Ball,All,295,45,91.9,106.4,109.3,44.4%,14.1°,15.9°,42.2,15.6%,7,0.294,0.272,0.429,0.386,33.3%,37.8%,26.7%,49.8%,67.5%,80.4%,31.2%,29.9%,76
Dallas Baptist,Ryan Martin,All,170,27,92.9,106.4,110.0,48.1%,16.0°,18.8°,44.4,14.8%,4,0.297,0.306,0.429,0.468,25.9%,40.7%,33.3%,42.9%,56.5%,85.7%,35.2%,28.8%,77
UNC Greensboro,Jacob Dilley,All,212,34,90.5,106.3,109.0,41.2%,16.9°,13.0°,44.1,2.9%,1,0.341,0.312,0.429,0.401,35.3%,29.4%,29.4%,51.9%,71.4%,85.0%,39.1%,19.1%,53
New Orleans,Evan Rogers,All,179,39,86.0,103.0,109.9,28.2%,1.7°,2.4°,33.3,0.0%,0,0.362,0.313,0.429,0.366,51.3%,17.9%,28.2%,54.2%,78.0%,84.5%,29.5%,22.7%,87
Minnesota,Michael Lippe,All,70,12,95.6,104.2,104.2,83.3%,4.7°,4.9°,33.3,0.0%,0,0.333,0.364,0.429,0.455,50.0%,8.3%,41.7%,38.6%,71.9%,78.3%,10.5%,29.6%,151
Northwestern,Ryan Kucherak,All,174,27,94.6,108.5,110.1,59.3%,5.6°,8.2°,29.6,7.4%,2,0.375,0.312,0.429,0.381,51.9%,22.2%,25.9%,39.1%,61.2%,75.6%,25.2%,35.3%,76
California Baptist,Cole Howarth,All,187,40,90.4,103.3,106.9,35.0%,17.8°,16.2°,42.5,5.0%,2,0.4,0.321,0.429,0.414,32.5%,27.5%,35.0%,50.3%,80.3%,78.7%,29.7%,28.7%,84
Missouri,Jase Woita,All,263,55,85.5,103.3,107.7,36.4%,9.3°,9.0°,32.7,3.6%,2,0.328,0.3,0.429,0.376,47.3%,32.7%,16.4%,42.6%,63.0%,91.2%,23.5%,21.4%,94
Southern Wesleyan,Perry Dyer,All,31,8,80.6,102.0,102.2,37.5%,-4.1°,21.8°,37.5,12.5%,1,0.333,0.343,0.429,0.476,50.0%,25.0%,12.5%,51.6%,76.9%,90.0%,33.3%,12.5%,82
Purdue,Ali Banks,All,41,6,80.2,93.9,98.5,16.7%,28.4°,32.6°,0.0,0.0%,0,0.5,0.146,0.428,0.289,33.3%,66.7%,0.0%,43.9%,61.1%,90.9%,30.4%,27.8%,56
Vanderbilt,Brodie Johnston,All,261,41,93.0,103.0,111.4,51.2%,18.2°,11.1°,24.4,0.0%,0,0.302,0.289,0.428,0.418,39.0%,29.3%,19.5%,49.0%,74.6%,84.7%,29.3%,25.0%,85
Eastern Michigan,DeMir Heidelberg,All,53,13,85.9,101.2,106.3,38.5%,3.8°,-10.3°,15.4,0.0%,0,0.4,0.213,0.428,0.213,61.5%,15.4%,7.7%,52.8%,75.0%,83.3%,19.0%,25.0%,76
Toledo,Carson McCaleb,All,53,9,90.8,103.4,104.4,55.6%,9.4°,12.9°,77.8,11.1%,1,0.429,0.338,0.428,0.393,22.2%,11.1%,66.7%,37.7%,57.1%,100.0%,25.0%,25.0%,50
Mississippi State,Andrew Raymond,All,44,8,91.8,101.2,101.9,50.0%,2.5°,6.9°,12.5,12.5%,1,0.333,0.361,0.428,0.472,50.0%,12.5%,37.5%,31.8%,57.9%,100.0%,12.0%,0.0%,104
St. Thomas (MN),Adam Puder,All,43,13,95.2,101.4,102.5,61.5%,5.5°,8.0°,46.2,0.0%,0,0.4,0.438,0.428,0.485,53.8%,0.0%,46.2%,51.2%,75.0%,83.3%,21.1%,22.7%,154
Holy Cross,CJ Egrie,All,49,8,85.9,94.9,98.7,12.5%,11.6°,2.9°,37.5,0.0%,0,0.364,0.237,0.428,0.346,75.0%,12.5%,12.5%,34.7%,52.9%,88.9%,25.0%,11.8%,185
Texas State,Rashawn Galloway,All,236,58,93.1,105.5,112.2,50.0%,1.8°,3.6°,25.9,8.6%,5,0.339,0.352,0.428,0.436,53.4%,25.9%,19.0%,43.2%,62.3%,94.4%,25.4%,6.9%,100
Santa Clara,Johnny Luetzow,All,137,23,84.9,96.9,101.3,26.1%,14.9°,14.8°,47.8,0.0%,0,0.4,0.292,0.428,0.329,39.1%,30.4%,30.4%,43.8%,73.8%,91.1%,19.7%,13.3%,128
Seattle,Josh Cunnigan,All,71,14,90.4,100.7,103.8,42.9%,18.8°,18.4°,71.4,7.1%,1,0.316,0.411,0.428,0.492,14.3%,28.6%,57.1%,46.5%,70.6%,87.5%,24.3%,27.3%,78
Wright State,Zac Butler,All,146,27,89.9,102.0,107.5,40.7%,13.4°,11.9°,33.3,3.7%,1,0.333,0.315,0.428,0.426,40.7%,29.6%,25.9%,36.3%,55.9%,89.5%,19.2%,17.0%,117
Washington,Blake Wilson,All,95,19,89.1,101.0,101.8,52.6%,23.5°,13.3°,21.1,10.5%,2,0.32,0.263,0.427,0.364,42.1%,42.1%,10.5%,53.7%,84.2%,75.0%,33.3%,33.3%,80
Oklahoma State,Brock Thompson,All,230,32,91.6,106.3,106.8,56.2%,-1.2°,12.2°,25.0,3.1%,1,0.326,0.282,0.427,0.366,53.1%,18.8%,28.1%,34.8%,54.0%,80.3%,16.2%,32.5%,104
Kent State,Nolan Belcher,All,136,20,90.4,100.9,107.7,40.0%,10.6°,10.0°,35.0,0.0%,0,0.276,0.277,0.427,0.371,55.0%,20.0%,25.0%,49.3%,75.5%,70.0%,32.5%,35.8%,76
Indiana,Jake Hanley,All,271,38,91.6,106.2,111.6,42.1%,4.4°,8.5°,39.5,7.9%,3,0.3,0.326,0.427,0.443,50.0%,10.5%,34.2%,39.9%,62.3%,78.8%,25.5%,31.5%,85
Austin Peay,Houston Hebert,All,110,14,92.6,103.7,107.8,42.9%,30.7°,19.3°,42.9,7.1%,1,0.238,0.254,0.427,0.41,14.3%,42.9%,35.7%,43.6%,57.4%,85.2%,33.3%,29.2%,54
St. John's,Cristian Bernardini,All,99,30,89.4,104.1,107.6,43.3%,-0.3°,8.2°,36.7,0.0%,0,0.364,0.365,0.427,0.388,43.3%,10.0%,36.7%,50.5%,72.7%,87.5%,22.7%,16.0%,128
Evansville,Spike Magill,All,201,23,84.6,101.9,103.5,26.1%,11.8°,11.7°,39.1,0.0%,0,0.265,0.242,0.427,0.396,34.8%,26.1%,34.8%,37.3%,60.2%,79.2%,19.5%,30.7%,122
Bowling Green,Griffin Scheiderer,All,85,13,80.6,93.3,95.5,7.7%,14.2°,16.9°,61.5,0.0%,0,0.316,0.275,0.427,0.351,38.5%,23.1%,38.5%,40.0%,51.4%,89.5%,31.2%,29.4%,82
Long Beach State,Camden Gasser,All,122,8,77.5,83.8,85.0,0.0%,2.5°,-,50.0,0.0%,0,0.333,0.219,0.427,0.424,50.0%,0.0%,50.0%,18.9%,30.9%,94.1%,9.0%,8.7%,100
UC San Diego,Alex Leopard,All,312,38,87.3,102.3,108.9,31.6%,11.3°,8.4°,47.4,2.6%,1,0.314,0.29,0.427,0.422,42.1%,18.4%,36.8%,31.1%,48.8%,91.5%,19.9%,27.8%,102
Appalachian State,Steven Smith,All,176,51,85.1,98.0,101.4,27.5%,27.2°,22.4°,41.2,0.0%,0,0.404,0.304,0.427,0.337,11.8%,41.2%,41.2%,59.1%,78.3%,92.3%,41.9%,17.3%,70
Radford,Eli Hudgins,All,114,26,89.3,99.4,100.8,46.2%,6.1°,7.6°,42.3,0.0%,0,0.333,0.32,0.426,0.378,38.5%,19.2%,42.3%,45.6%,73.1%,84.2%,22.6%,28.8%,108
Saint Mary's (CA),Nicholas Allred,All,105,21,88.2,104.8,106.1,42.9%,9.6°,16.3°,33.3,4.8%,1,0.385,0.32,0.426,0.396,42.9%,33.3%,23.8%,46.7%,77.5%,90.3%,27.7%,22.4%,93
Tennessee Wesleyan,David Ballenilla,All,40,8,82.5,98.7,99.0,25.0%,6.8°,14.1°,37.5,0.0%,0,0.3,0.211,0.426,0.285,62.5%,25.0%,12.5%,55.0%,83.3%,93.3%,31.8%,13.6%,106
Miami (OH),Jamie Rasmussen,All,69,13,93.2,102.6,105.5,61.5%,2.8°,16.3°,38.5,15.4%,2,0.312,0.308,0.426,0.449,46.2%,23.1%,23.1%,36.2%,66.7%,87.5%,20.0%,28.0%,149
UTSA,Cade Sadler,All,94,13,82.1,98.7,103.7,15.4%,-3.5°,20.7°,38.5,0.0%,0,0.333,0.252,0.426,0.333,69.2%,7.7%,23.1%,48.9%,69.0%,90.0%,40.0%,32.6%,83
Texas,Temo Becerra,All,295,45,89.2,101.1,105.0,51.1%,6.9°,8.6°,37.8,4.4%,2,0.323,0.251,0.426,0.365,48.9%,24.4%,22.2%,35.6%,60.0%,84.0%,17.6%,26.7%,100
Arkansas,Camden Kozeal,All,276,42,92.9,108.7,108.8,59.5%,17.3°,23.0°,35.7,21.4%,9,0.241,0.316,0.426,0.517,35.7%,45.2%,11.9%,38.8%,58.3%,82.4%,22.1%,25.2%,125
George Mason,Lucas Alberti,All,222,43,86.1,101.9,107.4,37.2%,5.1°,5.8°,30.2,7.0%,3,0.347,0.341,0.426,0.446,58.1%,18.6%,20.9%,35.6%,62.4%,75.5%,19.0%,26.6%,111
Georgia State,Wills Maginnis,All,303,62,92.5,106.2,110.4,54.8%,10.5°,7.2°,41.9,8.1%,5,0.338,0.406,0.426,0.504,43.5%,22.6%,30.6%,37.0%,58.9%,95.2%,17.9%,9.8%,116
Georgia,Michael O'Shaughnessy,All,204,34,89.7,102.5,104.2,44.1%,10.6°,17.6°,50.0,5.9%,2,0.32,0.274,0.426,0.395,35.3%,23.5%,38.2%,49.0%,70.3%,71.8%,23.7%,36.0%,91
Marshall,Aj Havrilla,All,253,39,90.6,102.6,105.8,43.6%,19.0°,16.9°,51.3,12.8%,5,0.318,0.329,0.426,0.498,23.1%,33.3%,33.3%,32.4%,55.5%,85.2%,14.7%,17.1%,123
Kent State,Alejandro Covas,All,164,27,88.5,102.9,105.2,37.0%,9.9°,10.2°,33.3,3.7%,1,0.361,0.26,0.426,0.339,48.1%,22.2%,29.6%,39.6%,60.9%,88.1%,24.2%,16.9%,94
Louisiana,Donovan LaSalle,All,228,28,97.3,108.3,109.1,67.9%,16.1°,19.5°,42.9,25.0%,7,0.283,0.306,0.425,0.482,28.6%,28.6%,39.3%,51.3%,73.3%,60.8%,33.9%,37.6%,123
TCU,Brady Dallimore,All,93,22,95.6,109.2,109.3,59.1%,7.8°,3.7°,40.9,13.6%,3,0.345,0.34,0.425,0.42,45.5%,18.2%,31.8%,50.5%,68.8%,81.8%,31.1%,27.7%,52
Florida,Hayden Yost,All,105,19,86.0,105.3,110.3,36.8%,13.3°,22.1°,26.3,5.3%,1,0.304,0.301,0.425,0.392,42.1%,26.3%,26.3%,38.1%,67.4%,90.3%,15.3%,17.5%,138
Tennessee Tech,Owen Lee,All,191,16,81.2,103.5,103.6,25.0%,15.6°,24.8°,31.2,12.5%,2,0.2,0.179,0.425,0.376,43.8%,31.2%,18.8%,37.7%,55.6%,70.0%,26.9%,41.7%,95
Southeast Missouri,Josiah Hall,All,193,35,89.9,102.5,107.1,48.6%,18.0°,13.9°,34.3,11.4%,4,0.341,0.304,0.425,0.44,31.4%,37.1%,25.7%,49.2%,69.2%,82.5%,31.4%,22.1%,100
