Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Incarnate Word,Weldon Sherrell,All,33,5,74.2,72.0,72.5,20.0%,4.7°,-5.6°,0.0,0.0%,0,0.25,.141,0.232,.146,60.0%,40.0%,0.0%,42.4%,60.0%,88.9%,27.8%,14.3%,43.0
Baylor,Cortlan Castle,All,326,70,82.2,96.5,100.0,14.3%,14.2°,10.4°,31.4,0.0%,0,0.239,.214,0.231,.256,38.6%,17.1%,24.3%,49.7%,70.8%,93.6%,30.8%,16.0%,72.0
Houston,Alexander Lopez,All,249,44,90.0,97.0,100.9,18.2%,19.1°,6.7°,22.7,0.0%,0,0.143,.164,0.231,.266,29.5%,27.3%,11.4%,40.2%,66.7%,91.4%,25.9%,21.0%,93.0
Connecticut,Matt Malcom,All,156,18,94.5,105.6,106.4,50.0%,28.8°,9.8°,27.8,11.1%,2,0.1,.159,0.231,.322,16.7%,33.3%,22.2%,41.0%,75.0%,60.4%,17.4%,45.3%,126.0
UC Davis,Joey Wright,All,92,15,82.6,98.6,98.6,13.3%,19.3°,7.3°,20.0,0.0%,0,0.208,.179,0.231,.248,33.3%,40.0%,20.0%,48.9%,68.2%,86.7%,31.2%,26.7%,57.0
Bellarmine,Jacob Rowold,All,92,13,87.0,96.6,97.4,30.8%,4.6°,6.0°,23.1,0.0%,0,0.2,.164,0.231,.194,46.2%,7.7%,15.4%,43.5%,73.5%,84.0%,25.9%,25.0%,87.0
FGCU,Trevor Kole,All,190,37,89.2,104.0,107.9,40.5%,6.9°,3.8°,24.3,2.7%,1,0.204,.273,0.23,.314,51.4%,18.9%,21.6%,48.4%,72.4%,84.1%,28.2%,23.9%,74.0
Radford,Corbin Grantham,All,283,24,84.4,97.9,99.5,25.0%,21.1°,26.3°,33.3,0.0%,0,0.115,.146,0.23,.245,25.0%,41.7%,16.7%,41.3%,66.7%,73.3%,18.2%,31.6%,121.0
Notre Dame,DM Jefferson,All,181,30,82.1,104.4,105.1,23.3%,-1.7°,-5.7°,13.3,0.0%,0,0.128,.164,0.23,.253,56.7%,10.0%,10.0%,29.8%,51.5%,91.4%,16.8%,13.0%,121.0
St. Thomas (MN),Ben Taxdahl,All,48,8,83.4,105.7,108.1,50.0%,-4.3°,-14.4°,12.5,0.0%,0,0.167,.241,0.23,.274,62.5%,12.5%,25.0%,39.6%,78.6%,81.8%,23.5%,36.8%,161.0
San Francisco,Patrick Keighran,All,205,34,90.0,99.4,102.2,41.2%,14.9°,14.9°,44.1,0.0%,0,0.182,.251,0.23,.337,41.2%,20.6%,26.5%,42.0%,60.0%,90.2%,29.2%,25.6%,81.0
Nevada,M Hirata,All,81,12,75.2,100.4,102.5,16.7%,5.4°,19.1°,16.7,8.3%,1,0.111,.120,0.23,.189,41.7%,25.0%,8.3%,42.0%,52.5%,81.0%,31.7%,23.5%,73.0
Boston College,Vince Cimini,All,538,67,87.8,100.7,102.8,31.3%,11.0°,8.8°,32.8,1.5%,1,0.17,.241,0.229,.342,44.8%,19.4%,25.4%,41.3%,60.0%,80.4%,24.4%,23.9%,85.0
UNC Asheville,Kohl Abrams,All,161,23,87.5,96.9,99.0,30.4%,13.5°,9.2°,30.4,0.0%,0,0.184,.208,0.229,.258,39.1%,21.7%,26.1%,44.1%,75.3%,78.2%,18.2%,25.4%,84.0
Arkansas-Pine Bluff,Gavin Terry,All,38,5,81.7,90.0,90.3,0.0%,23.0°,-,40.0,0.0%,0,0.125,.069,0.229,.151,40.0%,40.0%,0.0%,36.8%,66.7%,66.7%,10.0%,42.9%,148.0
Little Rock,Noah Brewer,All,72,9,83.0,101.3,102.2,33.3%,4.3°,11.4°,33.3,11.1%,1,0.176,.180,0.229,.223,55.6%,11.1%,22.2%,61.1%,83.9%,73.1%,43.9%,38.6%,51.0
Oakland,Erik Larsen,All,48,5,73.1,98.2,98.9,40.0%,2.5°,3.2°,0.0,0.0%,0,0.125,.169,0.229,.229,60.0%,20.0%,0.0%,33.3%,68.4%,92.3%,10.3%,18.8%,137.0
Pepperdine,Nick Upstill,All,454,84,80.6,96.5,101.3,13.1%,3.6°,15.1°,36.9,0.0%,0,0.19,.255,0.229,.317,45.2%,10.7%,31.0%,43.4%,65.0%,88.1%,23.1%,15.7%,109.0
Wright State,JP Peltier,All,138,17,80.9,97.9,101.6,23.5%,12.1°,14.9°,35.3,0.0%,0,0.167,.204,0.229,.287,41.2%,17.6%,23.5%,29.7%,43.8%,75.0%,17.6%,29.3%,87.0
Cal State Fullerton,Tyler Holley,All,184,20,82.0,103.7,105.3,35.0%,17.3°,17.2°,30.0,5.0%,1,0.111,.174,0.229,.280,30.0%,25.0%,25.0%,46.7%,70.4%,60.0%,31.9%,40.7%,93.0
Rider,Matthew Leahy,All,141,26,78.4,90.7,94.4,0.0%,33.1°,-,15.4,0.0%,0,0.138,.180,0.229,.272,23.1%,46.2%,11.5%,37.6%,68.4%,87.2%,16.7%,13.2%,138.0
Fresno State,Murf Gray,All,144,28,87.3,103.4,107.7,37.0%,9.8°,12.2°,37.0,0.0%,0,0.167,.166,0.229,.252,50.0%,16.7%,33.3%,41.7%,61.1%,93.9%,30.0%,18.3%,69.0
The Citadel,Aryan Patel,All,160,28,85.8,99.1,100.9,28.6%,-2.8°,4.0°,10.7,0.0%,0,0.237,.220,0.228,.264,75.0%,7.1%,3.6%,35.6%,50.7%,86.8%,22.4%,21.1%,67.0
Holy Cross,Zach Wieder,All,56,11,75.5,91.3,97.2,9.1%,25.7°,30.3°,36.4,0.0%,0,0.167,.222,0.228,.238,27.3%,45.5%,18.2%,44.6%,56.5%,100.0%,36.4%,4.0%,41.0
Pepperdine,Beckett Vine,All,51,7,87.8,103.2,103.8,42.9%,23.7°,28.5°,28.6,14.3%,1,0.154,.218,0.228,.320,14.3%,42.9%,28.6%,45.1%,70.8%,64.7%,22.2%,39.1%,113.0
Abilene Christian,Holden Rook,All,155,25,84.7,95.9,103.0,28.0%,23.7°,1.8°,20.0,0.0%,0,0.188,.207,0.228,.266,36.0%,40.0%,16.0%,44.5%,66.2%,88.9%,27.6%,21.7%,100.0
Cal Poly,Wyatt King,All,52,6,95.3,102.2,102.7,50.0%,30.7°,17.6°,33.3,0.0%,0,0.154,.191,0.228,.230,0.0%,33.3%,50.0%,40.4%,50.0%,70.0%,34.4%,57.1%,21.0
Gardner-Webb,Ethan Liao,All,58,13,87.3,100.5,102.4,30.8%,6.7°,8.7°,61.5,0.0%,0,0.222,.322,0.228,.343,46.2%,7.7%,46.2%,55.2%,75.8%,76.0%,28.0%,31.2%,111.0
Pepperdine,Andrew Savage,All,357,70,86.0,100.7,104.5,28.6%,19.8°,15.6°,28.6,1.4%,1,0.174,.201,0.228,.302,28.6%,35.7%,20.0%,50.1%,67.3%,83.8%,38.1%,22.9%,50.0
McNeese,Chase Keeton,All,125,14,85.3,99.5,101.8,14.3%,37.5°,16.2°,35.7,0.0%,0,0.13,.152,0.227,.267,14.3%,21.4%,21.4%,38.4%,59.3%,71.9%,22.5%,27.1%,97.0
Nicholls,Narvin Booker,All,86,10,68.7,83.9,84.3,0.0%,-14.5°,-,10.0,0.0%,0,0.158,.116,0.227,.195,60.0%,10.0%,10.0%,39.5%,60.5%,82.6%,22.9%,35.3%,83.0
Houston,Anthony Avalos,All,31,5,72.5,87.7,89.2,0.0%,9.5°,-,20.0,0.0%,0,0.125,.032,0.227,.039,40.0%,40.0%,0.0%,48.4%,66.7%,80.0%,31.2%,33.3%,43.0
Wagner,David Melfi,All,82,6,79.8,90.5,94.4,0.0%,31.2°,-,16.7,0.0%,0,0.077,.068,0.227,.225,33.3%,16.7%,0.0%,41.5%,58.8%,60.0%,29.2%,47.1%,86.0
UT Martin,Cameron Brady,All,141,24,82.9,95.6,99.6,8.3%,21.3°,14.4°,37.5,0.0%,0,0.211,.166,0.227,.176,20.8%,29.2%,25.0%,53.2%,83.3%,72.0%,30.9%,33.3%,98.0
Bryant,Chris Einemann,All,98,22,80.8,98.9,100.7,22.7%,8.1°,2.8°,22.7,0.0%,0,0.24,.217,0.227,.214,50.0%,18.2%,18.2%,55.1%,81.4%,91.4%,34.5%,13.0%,74.0
Cal State Fullerton,Draven Nushida,All,258,38,85.1,98.0,98.8,26.3%,2.3°,13.3°,36.8,0.0%,0,0.155,.202,0.227,.278,47.4%,7.9%,34.2%,45.0%,66.1%,85.5%,28.0%,25.0%,80.0
Washington,Brody Mills,All,101,10,85.7,97.8,99.7,10.0%,0.0°,12.5°,10.0,0.0%,0,0.059,.140,0.227,.275,50.0%,10.0%,10.0%,32.7%,62.8%,74.1%,10.3%,36.4%,139.0
Oral Roberts,David Herring,All,141,19,89.2,97.1,99.0,31.6%,25.7°,7.7°,26.3,5.3%,1,0.148,.166,0.227,.293,26.3%,26.3%,21.1%,38.3%,67.9%,83.3%,20.5%,25.9%,128.0
Pomona-Pitzer,Cooper Berry,All,70,13,79.9,90.6,96.7,7.7%,27.0°,0.1°,30.8,0.0%,0,0.167,.151,0.227,.190,15.4%,23.1%,23.1%,50.0%,76.9%,85.0%,34.1%,31.4%,64.0
Charleston Southern,Aidan McAskie,All,144,18,96.1,104.0,104.2,38.9%,21.5°,10.5°,27.8,5.6%,1,0.172,.185,0.226,.248,27.8%,11.1%,16.7%,42.4%,62.3%,76.3%,27.7%,31.1%,88.0
Cal Poly,Tate Shimao,All,89,9,79.3,94.6,102.6,22.2%,19.7°,1.0°,11.1,0.0%,0,0.111,.086,0.226,.239,11.1%,22.2%,22.2%,41.6%,50.0%,83.3%,35.8%,29.7%,99.0
Washington,Blake Wilson,All,311,56,86.4,99.6,103.6,25.0%,4.7°,4.5°,23.2,0.0%,0,0.195,.218,0.225,.265,58.9%,12.5%,16.1%,54.0%,74.6%,84.0%,38.4%,27.4%,39.0
Albany,Cooper Loyal,All,70,12,73.5,96.4,96.7,16.7%,13.8°,14.3°,25.0,0.0%,0,0.133,.204,0.225,.296,25.0%,33.3%,16.7%,41.4%,79.3%,73.9%,14.6%,24.1%,157.0
Long Beach State,Jack Hammond,All,373,66,82.1,98.7,100.1,15.2%,14.1°,16.2°,33.3,0.0%,0,0.154,.222,0.225,.288,39.4%,16.7%,27.3%,42.6%,62.3%,88.1%,27.5%,20.1%,99.0
Chapman,Clay Patton,All,71,13,78.9,93.9,97.9,7.7%,11.2°,2.0°,15.4,0.0%,0,0.211,.113,0.225,.169,30.8%,23.1%,15.4%,50.7%,66.7%,87.5%,42.6%,27.8%,102.0
Monmouth,Matt Scrivanic,All,57,8,85.2,95.6,100.4,12.5%,14.7°,12.7°,25.0,0.0%,0,0.091,.208,0.224,.326,37.5%,37.5%,12.5%,43.9%,68.2%,86.7%,28.6%,28.0%,129.0
Xavier,Donavan Canterberry,All,52,7,86.9,96.7,96.9,42.9%,-1.5°,13.4°,42.9,0.0%,0,0.1,.242,0.224,.354,42.9%,0.0%,42.9%,42.3%,63.2%,91.7%,30.3%,31.8%,79.0
Missouri,Drew Culbertson,All,458,51,83.7,99.2,108.0,23.5%,7.2°,10.4°,27.5,0.0%,0,0.177,.169,0.224,.221,45.1%,21.6%,29.4%,41.7%,63.4%,74.1%,22.9%,41.9%,72.0
Akron,James Strom,All,94,13,86.8,103.3,103.4,46.2%,14.0°,8.4°,38.5,7.7%,1,0.188,.361,0.224,.433,30.8%,23.1%,38.5%,42.6%,60.5%,92.3%,27.5%,17.5%,95.0
Baylor,Mason Greer,All,277,52,87.5,105.4,106.8,28.8%,13.4°,12.4°,21.2,1.9%,1,0.153,.208,0.223,.278,40.4%,19.2%,19.2%,46.2%,70.3%,87.2%,30.1%,22.7%,115.0
Rider,Jack Winsett,All,205,26,85.1,96.9,98.9,23.1%,28.2°,16.3°,30.8,3.8%,1,0.118,.225,0.223,.350,19.2%,42.3%,19.2%,35.6%,60.5%,84.6%,17.6%,20.5%,119.0
High Point,Frank Kelly,All,353,46,84.2,98.8,102.6,17.4%,18.4°,20.9°,30.4,0.0%,0,0.164,.121,0.223,.231,32.6%,15.2%,21.7%,46.7%,73.6%,81.2%,24.7%,22.4%,108.0
Alvin,Damian Carreon,All,53,6,83.2,90.6,91.2,0.0%,12.8°,-,16.7,0.0%,0,0.111,.143,0.222,.342,50.0%,16.7%,16.7%,37.7%,79.2%,73.7%,3.4%,25.0%,160.0
Princeton,Jordan Kelly,All,278,47,85.1,98.8,106.4,19.1%,12.2°,7.1°,36.2,0.0%,0,0.174,.233,0.222,.278,36.2%,17.0%,34.0%,45.0%,58.9%,78.9%,32.9%,33.6%,85.0
San Jose State,Nik Trapani,All,154,15,86.2,96.2,99.5,20.0%,17.3°,9.5°,40.0,0.0%,0,0.133,.191,0.222,.277,33.3%,20.0%,40.0%,47.4%,74.6%,51.1%,28.6%,47.9%,95.0
UC San Diego,Emiliano Gonzalez,All,133,23,87.9,102.7,104.1,39.1%,8.1°,13.5°,30.4,13.0%,3,0.133,.219,0.222,.339,39.1%,21.7%,17.4%,42.9%,62.7%,78.1%,30.5%,26.3%,76.0
UNC Greensboro,Luke Jenkins,All,96,17,85.7,98.2,103.5,29.4%,15.1°,10.0°,29.4,0.0%,0,0.167,.202,0.222,.258,35.3%,29.4%,23.5%,46.9%,68.2%,76.7%,28.8%,33.3%,95.0
Hawaii,Ben Zeigler,All,64,10,92.5,102.8,104.5,30.0%,22.9°,11.7°,30.0,10.0%,1,0.154,.242,0.222,.358,20.0%,50.0%,30.0%,40.6%,71.4%,95.0%,16.7%,15.4%,176.0
Monmouth,Dylan Perry,All,58,9,85.3,95.4,95.6,33.3%,12.3°,18.9°,11.1,0.0%,0,0.167,.123,0.222,.220,44.4%,33.3%,11.1%,43.1%,71.4%,70.0%,16.7%,32.0%,139.0
Connecticut,Caleb Shpur,All,237,44,84.4,103.4,107.5,18.2%,19.0°,17.6°,15.9,2.3%,1,0.145,.185,0.222,.257,38.6%,13.6%,13.6%,42.2%,63.1%,84.3%,23.8%,23.0%,102.0
Butler,Ian Choi,All,181,14,83.8,100.5,105.3,35.7%,2.8°,2.0°,21.4,0.0%,0,0.171,.106,0.222,.148,57.1%,7.1%,14.3%,46.4%,64.1%,50.0%,33.0%,57.1%,58.0
Stephen F. Austin,Nolan Brown,All,117,21,85.5,103.7,106.9,33.3%,18.6°,13.9°,33.3,4.8%,1,0.2,.199,0.222,.292,23.8%,28.6%,19.0%,53.8%,74.1%,76.7%,33.9%,33.3%,91.0
Towson,Chris Akers,All,98,28,79.9,98.5,105.9,25.0%,13.1°,5.9°,32.1,0.0%,0,0.194,.241,0.221,.251,42.9%,21.4%,21.4%,61.2%,83.7%,91.7%,43.6%,23.3%,49.0
Siena,Gavin Thorburn,All,91,16,86.6,102.0,103.3,37.5%,8.3°,3.7°,18.8,0.0%,0,0.167,.280,0.221,.322,50.0%,6.2%,18.8%,37.4%,55.3%,95.2%,24.5%,17.6%,108.0
Nicholls,Aaron Biediger,All,50,8,87.8,98.6,102.6,25.0%,14.8°,3.0°,25.0,12.5%,1,0.167,.155,0.221,.203,37.5%,37.5%,0.0%,50.0%,61.1%,90.9%,43.8%,48.0%,15.0
Army,Carter Hewitt,All,127,17,82.5,94.8,99.4,11.8%,15.4°,-14.7°,41.2,0.0%,0,0.185,.216,0.22,.246,35.3%,29.4%,29.4%,51.2%,73.9%,88.2%,38.3%,27.7%,80.0
California Baptist,Shayne Simpson,All,48,5,81.4,97.8,97.8,40.0%,-10.8°,9.3°,20.0,0.0%,0,0.0,.176,0.22,.377,80.0%,20.0%,0.0%,29.2%,42.9%,100.0%,23.5%,7.1%,122.0
UC Davis,Mark Wolbert,All,141,27,83.4,97.5,103.9,11.1%,7.9°,17.3°,22.2,3.7%,1,0.143,.163,0.22,.233,48.1%,14.8%,14.8%,48.2%,71.9%,90.2%,32.1%,19.1%,128.0
Bowling Green,Leighton Banjoff,All,117,16,86.7,96.2,97.5,25.0%,22.6°,13.6°,18.8,0.0%,0,0.05,.098,0.22,.250,25.0%,31.2%,12.5%,37.6%,56.9%,84.8%,18.6%,18.2%,137.0
Fordham,Diego Prieto,All,62,8,94.8,99.2,99.7,62.5%,30.0°,21.7°,37.5,0.0%,0,0.133,.142,0.219,.268,12.5%,50.0%,25.0%,56.5%,82.8%,70.8%,33.3%,42.9%,86.0
Young Harris,Kade Smallwood,All,84,20,86.5,99.1,103.0,27.8%,17.5°,15.3°,16.7,5.0%,1,0.143,.146,0.219,.281,50.0%,42.9%,7.1%,46.4%,74.3%,96.2%,26.5%,5.1%,107.0
Rider,Will Gallagher,All,77,8,76.8,93.8,93.9,0.0%,-10.5°,-,25.0,0.0%,0,0.133,.115,0.219,.196,62.5%,12.5%,12.5%,31.2%,41.2%,78.6%,23.3%,25.0%,70.0
California Baptist,Connor McGuire,All,77,18,86.5,102.3,108.9,33.3%,24.6°,10.5°,33.3,0.0%,0,0.227,.263,0.219,.271,22.2%,22.2%,27.8%,57.1%,68.6%,83.3%,47.6%,15.9%,31.0
Baylor,Kade Fletcher,All,151,17,88.3,106.9,110.4,35.3%,11.5°,2.8°,23.5,5.9%,1,0.188,.184,0.219,.212,52.9%,0.0%,23.5%,37.7%,50.8%,84.8%,27.9%,28.1%,75.0
UMBC,Jayden Shertel,All,118,16,78.3,93.7,95.7,6.2%,25.8°,8.4°,18.8,0.0%,0,0.087,.096,0.219,.268,25.0%,37.5%,12.5%,39.0%,76.7%,75.8%,17.3%,37.0%,142.0
UNC Wilmington,Jayson Arendt,All,143,16,87.3,95.3,98.5,18.8%,33.0°,20.0°,12.5,0.0%,0,0.138,.101,0.219,.239,37.5%,18.8%,6.2%,46.2%,71.0%,81.8%,27.2%,31.8%,81.0
Seton Hall,Nick Ferri,All,160,30,87.1,105.7,109.3,40.0%,8.2°,11.3°,16.7,3.3%,1,0.154,.281,0.219,.370,43.3%,26.7%,20.0%,43.1%,73.8%,93.8%,22.1%,18.8%,122.0
Jackson State,Rodney Hibler,All,38,6,79.6,99.1,101.3,33.3%,11.1°,2.4°,33.3,0.0%,0,0.111,.179,0.218,.275,50.0%,16.7%,16.7%,36.8%,55.0%,54.5%,16.7%,42.9%,63.0
Rhode Island,Tj Gormley,All,50,5,87.2,91.7,92.8,0.0%,30.3°,-,20.0,0.0%,0,0.111,.152,0.218,.265,20.0%,60.0%,20.0%,54.0%,85.7%,83.3%,31.0%,25.9%,132.0
West Virginia,Nick Barone,All,40,6,88.5,97.9,99.1,33.3%,10.0°,20.8°,16.7,0.0%,0,0.111,.241,0.218,.349,50.0%,33.3%,16.7%,47.5%,75.0%,83.3%,29.2%,42.1%,89.0
Southern,Logan Sanders,All,49,5,83.4,92.6,93.6,0.0%,-2.5°,-,20.0,0.0%,0,0.111,.153,0.218,.263,80.0%,0.0%,20.0%,40.8%,37.5%,83.3%,42.4%,45.0%,-27.0
St. Bonaventure,Mark Darakjy,All,45,6,89.3,107.2,108.1,33.3%,11.9°,10.1°,16.7,16.7%,1,0.111,.240,0.218,.352,50.0%,16.7%,16.7%,35.6%,61.9%,61.5%,12.5%,43.8%,97.0
Coastal Carolina,Sebastian Alexander,All,182,30,84.7,102.9,104.5,30.0%,9.0°,19.7°,33.3,6.7%,2,0.143,.229,0.218,.316,36.7%,13.3%,30.0%,41.8%,58.3%,81.6%,27.6%,28.9%,64.0
Dayton,Omar Daniels,All,135,18,83.5,93.7,95.1,22.2%,11.4°,-5.4°,11.1,0.0%,0,0.115,.159,0.218,.264,55.6%,16.7%,5.6%,37.8%,59.3%,78.1%,23.5%,25.5%,84.0
Lafayette,Luke Caucci,All,165,18,82.7,96.8,101.8,16.7%,29.7°,25.0°,33.3,0.0%,0,0.184,.144,0.217,.216,22.2%,22.2%,27.8%,46.7%,62.1%,63.4%,36.4%,48.1%,46.0
Mars Hill,Trey Putnam,All,181,34,83.0,96.3,101.8,8.8%,8.2°,10.0°,17.6,0.0%,0,0.128,.207,0.217,.309,41.2%,26.5%,14.7%,43.1%,79.5%,84.3%,8.6%,15.4%,161.0
Manhattan,Frankie Marinelli,All,95,15,93.8,98.8,99.3,40.0%,10.3°,2.6°,40.0,0.0%,0,0.158,.218,0.217,.309,33.3%,6.7%,40.0%,37.9%,64.1%,84.0%,19.6%,19.4%,109.0
Rice,Ben Royo,All,169,16,86.2,99.6,102.8,25.0%,27.8°,3.2°,18.8,0.0%,0,0.162,.084,0.217,.175,18.8%,18.8%,12.5%,41.4%,60.3%,75.6%,28.7%,44.3%,35.0
Omaha,Joel Benes,All,73,9,91.5,103.5,106.0,44.4%,14.9°,6.3°,55.6,22.2%,2,0.211,.253,0.217,.293,33.3%,0.0%,55.6%,34.2%,48.6%,76.5%,21.1%,36.0%,99.0
Merrimack,Christian Gemelli,All,55,6,87.5,104.3,104.5,33.3%,26.1°,10.8°,33.3,0.0%,0,0.182,.149,0.216,.213,16.7%,33.3%,33.3%,47.3%,82.6%,68.4%,21.9%,30.8%,98.0
Arkansas,Ty Wilmsmeyer,All,388,54,85.0,96.8,104.8,20.4%,8.3°,-2.4°,22.2,0.0%,0,0.159,.169,0.216,.249,44.4%,14.8%,18.5%,37.6%,56.2%,85.6%,20.7%,24.7%,69.0
Northern Kentucky,Bryce Miller,All,57,7,93.1,100.9,101.3,42.9%,10.4°,15.4°,14.3,0.0%,0,0.182,.224,0.216,.278,57.1%,14.3%,14.3%,29.8%,50.0%,73.3%,7.4%,35.3%,68.0
VMI,Ryan Peterson,All,48,7,86.6,98.9,100.1,28.6%,3.8°,21.2°,42.9,0.0%,0,0.182,.234,0.216,.301,42.9%,14.3%,42.9%,39.6%,50.0%,70.0%,32.1%,42.1%,101.0
Oklahoma Christian,Sloan Laird,All,40,7,74.5,81.6,85.5,0.0%,3.1°,-,0.0,0.0%,0,0.2,-,0.216,-,71.4%,14.3%,0.0%,47.5%,76.5%,100.0%,26.1%,10.5%,
Binghamton,Sam Haney,All,72,14,81.3,98.3,99.6,21.4%,1.2°,29.3°,21.4,0.0%,0,0.158,.207,0.216,.260,50.0%,35.7%,14.3%,41.7%,61.3%,78.9%,26.8%,40.0%,52.0
CSU Bakersfield,Brock Perreira,All,48,10,72.6,97.2,105.0,10.0%,-2.3°,9.4°,30.0,0.0%,0,0.182,.240,0.216,.286,40.0%,20.0%,20.0%,47.9%,71.4%,86.7%,29.6%,13.0%,74.0
Nevada,Tyson Heinz,All,64,14,85.1,104.9,105.9,21.4%,14.4°,4.2°,14.3,7.1%,1,0.111,.134,0.216,.306,35.7%,28.6%,7.1%,56.2%,86.7%,92.3%,29.4%,13.9%,138.0
UT Permian Basin,Payton Matthews,All,43,7,87.6,95.9,96.2,28.6%,19.7°,19.9°,42.9,0.0%,0,0.222,.148,0.216,.209,28.6%,28.6%,28.6%,53.5%,88.9%,93.8%,28.0%,21.7%,113.0
Lipscomb,Jesus Pacheco,All,213,44,84.4,95.1,99.5,11.4%,8.4°,7.3°,34.1,0.0%,0,0.167,.266,0.215,.322,45.5%,11.4%,29.5%,42.3%,63.4%,93.8%,23.2%,8.9%,111.0
Michigan State,Jake Dresselhouse,All,86,12,77.4,101.8,104.7,25.0%,-0.1°,36.7°,25.0,8.3%,1,0.136,.139,0.215,.250,50.0%,33.3%,8.3%,45.3%,68.8%,86.4%,31.5%,33.3%,109.0
Cal Poly,Casey Murray,All,150,24,82.1,102.3,105.6,41.7%,9.9°,7.4°,29.2,0.0%,0,0.171,.214,0.215,.260,54.2%,29.2%,16.7%,44.0%,62.5%,75.6%,26.9%,25.8%,74.0
Villanova,Aiden Barry,All,45,11,94.0,104.0,104.9,36.4%,16.8°,12.3°,36.4,0.0%,0,0.231,.279,0.214,.307,18.2%,18.2%,45.5%,40.0%,66.7%,92.9%,16.7%,22.2%,80.0
Winthrop,Charlie Evans,All,77,11,81.6,97.7,99.1,18.2%,8.4°,10.6°,36.4,0.0%,0,0.125,.206,0.214,.291,36.4%,18.2%,18.2%,41.6%,60.0%,72.2%,29.8%,28.1%,60.0
Missouri State,Izzy Lopez,All,133,31,86.5,100.1,103.4,16.1%,12.1°,9.3°,32.3,0.0%,0,0.171,.224,0.214,.282,35.5%,22.6%,19.4%,42.1%,64.4%,92.1%,24.3%,16.1%,119.0
Ohio,Cole Williams,All,130,19,79.1,97.6,98.6,15.8%,6.4°,4.4°,21.1,0.0%,0,0.148,.230,0.214,.294,57.9%,15.8%,10.5%,43.8%,67.3%,84.8%,29.6%,21.1%,79.0
Little Rock,Christian Bernabe,All,97,17,83.9,93.2,93.7,5.9%,12.1°,-1.7°,23.5,0.0%,0,0.16,.162,0.214,.193,47.1%,23.5%,17.6%,49.5%,68.2%,83.3%,34.0%,31.2%,80.0
Quinnipiac,Brayden Seaburg,All,86,8,85.3,96.0,96.8,25.0%,-3.5°,3.3°,25.0,0.0%,0,0.125,.173,0.214,.271,50.0%,25.0%,25.0%,32.6%,57.1%,65.0%,15.7%,42.9%,140.0
UMass,Kyle Hoog,All,83,9,88.1,99.6,106.2,22.2%,4.5°,0.1°,33.3,0.0%,0,0.125,.200,0.214,.297,44.4%,0.0%,22.2%,31.3%,46.4%,76.9%,23.6%,34.6%,111.0
Butler,Ryan Drumm,All,48,8,83.8,100.1,102.9,12.5%,13.7°,15.4°,25.0,0.0%,0,0.167,.100,0.213,.223,25.0%,0.0%,25.0%,41.7%,55.6%,80.0%,33.3%,25.0%,78.0
Lafayette,Jeremiah Holder,All,56,5,86.8,98.7,99.0,40.0%,38.9°,21.3°,60.0,0.0%,0,0.083,.150,0.213,.229,0.0%,40.0%,40.0%,41.1%,69.6%,56.2%,21.2%,52.2%,91.0
Hawaii,Elijah Ickes,All,79,12,81.2,85.9,90.4,8.3%,6.8°,-,33.3,0.0%,0,0.167,.214,0.213,.308,25.0%,8.3%,25.0%,35.4%,47.1%,75.0%,26.7%,32.1%,51.0
UNC Greensboro,Jeremy Wolf,All,281,40,90.5,99.2,100.2,32.5%,17.6°,11.7°,35.0,2.5%,1,0.161,.211,0.213,.280,32.5%,22.5%,27.5%,44.5%,76.0%,82.1%,19.2%,21.6%,140.0
Little Rock,Nico Baumbach,All,70,16,86.8,101.3,102.8,25.0%,13.9°,19.8°,18.8,0.0%,0,0.167,.210,0.213,.296,31.2%,37.5%,12.5%,44.3%,66.7%,75.0%,32.6%,25.8%,42.0
Monmouth,Eric Sabato,All,147,31,86.4,97.6,100.7,16.1%,7.8°,8.9°,32.3,0.0%,0,0.225,.253,0.213,.259,45.2%,19.4%,25.8%,49.0%,64.4%,91.5%,33.8%,18.1%,66.0
Navy,Mac McCommons,All,91,11,81.6,97.7,99.6,36.4%,20.9°,-0.5°,9.1,0.0%,0,0.2,.164,0.212,.185,54.5%,0.0%,9.1%,41.8%,59.5%,80.0%,26.5%,34.2%,99.0
Indiana State,Connor Hicks,All,53,13,92.1,103.6,105.1,30.8%,24.0°,13.5°,15.4,7.7%,1,0.143,.299,0.212,.367,38.5%,38.5%,15.4%,54.7%,88.0%,86.4%,25.0%,17.2%,99.0
Iona,Jim Pasquale,All,118,16,82.9,101.5,102.8,25.0%,8.7°,18.0°,56.2,6.2%,1,0.136,.251,0.212,.363,43.8%,31.2%,25.0%,40.7%,68.2%,76.7%,24.3%,35.4%,73.0
Georgia Southern,Corey Dowdell,All,69,6,86.8,105.7,107.5,33.3%,32.6°,16.4°,16.7,16.7%,1,0.143,.134,0.212,.197,50.0%,16.7%,0.0%,43.5%,60.7%,47.1%,31.7%,53.3%,40.0
New Mexico State,Gianni Horvat,All,132,24,78.6,92.6,98.2,4.2%,21.1°,19.9°,12.5,0.0%,0,0.182,.115,0.212,.158,33.3%,16.7%,16.7%,46.2%,77.6%,93.3%,21.6%,14.8%,122.0
