Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Evansville,Drew Howard,All,121,23,89.6,97.5,101.0,30.4%,7.6°,10.9°,26.1,0.0%,0,0.321,0.315,0.366,0.394,43.5%,13.0%,39.1%,47.9%,75.9%,93.2%,22.2%,17.2%,95
Utah,Jake Long,All,151,23,84.2,98.3,101.2,21.7%,9.6°,11.3°,34.8,0.0%,0,0.281,0.281,0.366,0.369,43.5%,13.0%,34.8%,39.1%,57.1%,90.0%,23.5%,20.3%,110
Clemson,Dominic Listi,All,402,36,83.6,99.8,102.6,25.0%,17.9°,17.5°,47.2,5.6%,2,0.25,0.259,0.366,0.4,30.6%,27.8%,36.1%,27.6%,44.5%,90.1%,13.6%,21.6%,93
BYU,Parker Goff,All,156,19,86.7,99.5,104.8,26.3%,23.4°,15.3°,26.3,5.3%,1,0.226,0.193,0.365,0.312,31.6%,42.1%,15.8%,39.1%,58.5%,68.4%,25.3%,41.0%,104
Mars Hill,Elec Yount,All,94,20,81.4,98.1,98.2,10.0%,-1.9°,7.3°,25.0,0.0%,0,0.318,0.242,0.365,0.296,70.0%,15.0%,10.0%,38.3%,69.4%,92.0%,19.0%,13.9%,190
Pittsburgh,Jayden Melendez,All,217,37,86.0,105.2,108.5,37.8%,15.5°,12.8°,29.7,8.1%,3,0.28,0.272,0.365,0.344,40.5%,16.2%,27.0%,46.5%,66.4%,84.9%,26.2%,24.8%,85
Arizona State,Josiah Cromwick,All,186,31,89.0,106.4,108.4,41.9%,25.8°,16.3°,25.8,12.9%,4,0.261,0.237,0.365,0.32,32.3%,48.4%,19.4%,57.0%,72.6%,64.2%,46.9%,35.8%,67
VCU,Nick Flores,All,169,38,87.2,99.3,101.3,23.7%,16.0°,26.0°,34.2,2.6%,1,0.233,0.251,0.365,0.352,39.5%,36.8%,21.1%,45.0%,67.5%,92.6%,24.7%,13.2%,106
Purdue,Breck Nowik,All,119,17,87.5,100.3,101.8,47.1%,8.5°,19.6°,52.9,5.9%,1,0.217,0.323,0.365,0.45,35.3%,23.5%,41.2%,45.4%,76.2%,78.1%,28.6%,31.5%,113
Tennessee Tech,Preston Steele,All,76,15,80.1,92.0,95.1,20.0%,23.2°,-0.2°,40.0,0.0%,0,0.278,0.191,0.365,0.248,40.0%,26.7%,26.7%,52.6%,82.8%,87.5%,34.0%,15.0%,123
Yale,Alec Atkinson,All,69,21,87.7,102.1,103.9,23.8%,12.0°,5.1°,42.9,0.0%,0,0.333,0.283,0.365,0.311,38.1%,19.0%,23.8%,50.7%,73.5%,84.0%,28.6%,20.0%,83
Westmont,Michael Soper,All,120,23,84.2,97.7,99.7,13.0%,28.8°,14.3°,30.4,0.0%,0,0.269,0.153,0.365,0.331,21.7%,39.1%,17.4%,38.3%,62.7%,93.8%,20.3%,8.7%,130
Louisville,Zion Rose,All,362,64,88.4,102.7,107.7,42.2%,6.3°,8.1°,35.9,3.1%,2,0.276,0.305,0.365,0.399,45.3%,15.6%,32.8%,41.4%,71.2%,92.7%,19.6%,14.7%,111
Troy,Steven Meier,All,196,32,79.4,104.9,110.7,25.0%,6.5°,1.8°,31.2,6.2%,2,0.304,0.239,0.365,0.318,59.4%,15.6%,21.9%,34.2%,52.3%,82.2%,20.0%,19.4%,106
Santa Clara,Mateo Garcia,All,181,32,84.9,99.9,102.1,34.4%,15.0°,16.5°,40.6,3.1%,1,0.286,0.249,0.365,0.324,28.1%,34.4%,37.5%,42.5%,66.3%,83.6%,22.4%,20.8%,106
Maryland,Liam Willson,All,101,18,94.7,111.1,111.8,55.6%,13.9°,10.6°,38.9,11.1%,2,0.36,0.368,0.365,0.392,33.3%,11.1%,50.0%,51.5%,85.1%,82.5%,22.2%,25.0%,104
Lehigh,Raff Rogers,All,109,19,80.4,98.1,100.8,26.3%,0.9°,8.0°,47.4,0.0%,0,0.217,0.292,0.365,0.415,52.6%,5.3%,36.8%,33.9%,54.3%,57.9%,24.3%,35.1%,158
CSU Bakersfield,Louis Zulaica,All,102,17,81.9,95.9,97.5,11.8%,7.0°,13.8°,23.5,0.0%,0,0.318,0.201,0.365,0.257,58.8%,23.5%,17.6%,38.2%,61.4%,81.5%,20.7%,17.9%,63
Texas,Casey Borba,All,211,31,88.5,105.4,110.5,41.9%,14.8°,19.7°,48.4,16.1%,5,0.233,0.289,0.364,0.415,35.5%,29.0%,29.0%,35.5%,48.5%,83.3%,24.1%,20.0%,83
North Alabama,Petey Craska,All,98,11,87.1,102.6,112.3,18.2%,9.7°,-2.6°,18.2,0.0%,0,0.278,0.149,0.364,0.282,36.4%,9.1%,18.2%,43.9%,70.3%,69.2%,27.9%,37.2%,76
Washington,Casen Taggart,All,236,29,89.4,105.3,106.8,31.0%,6.7°,9.2°,31.0,3.4%,1,0.286,0.265,0.364,0.362,48.3%,20.7%,31.0%,34.7%,58.2%,78.9%,18.1%,25.6%,86
Coastal Carolina,Wells Sykes,All,173,27,89.9,100.8,104.7,40.7%,12.9°,8.7°,37.0,3.7%,1,0.273,0.222,0.364,0.311,37.0%,37.0%,25.9%,48.6%,63.2%,72.9%,37.1%,34.5%,61
East Carolina,Colby Wallace,All,214,44,91.6,104.1,108.2,43.2%,21.4°,16.8°,47.7,15.9%,7,0.231,0.313,0.364,0.458,22.7%,43.2%,29.5%,49.1%,74.4%,85.9%,32.0%,19.0%,77
Alabama State,Kameron Douglas,All,100,21,91.4,108.5,110.2,47.6%,15.8°,6.5°,28.6,9.5%,2,0.318,0.292,0.364,0.386,42.9%,38.1%,19.0%,47.0%,73.3%,87.9%,25.5%,19.1%,79
Bellarmine,Joey Milto,All,86,10,80.4,91.9,95.8,10.0%,14.2°,9.8°,30.0,0.0%,0,0.278,0.264,0.364,0.332,50.0%,10.0%,30.0%,38.4%,58.1%,77.8%,27.3%,39.4%,90
NC State,Drew Lanphere,All,122,19,82.7,101.7,105.0,31.6%,13.7°,18.9°,36.8,0.0%,0,0.292,0.237,0.364,0.351,36.8%,26.3%,31.6%,33.6%,56.2%,92.6%,18.9%,22.0%,105
Lamar,Heladio Moreno,All,152,29,83.3,100.4,102.3,17.2%,2.8°,6.6°,13.8,0.0%,0,0.35,0.201,0.364,0.267,65.5%,20.7%,13.8%,50.7%,62.2%,100.0%,39.7%,13.0%,47
Coastal Carolina,Colby Thorndyke,All,259,36,89.7,102.2,106.0,44.4%,8.2°,6.7°,33.3,0.0%,0,0.288,0.226,0.364,0.329,52.8%,13.9%,27.8%,48.3%,70.4%,77.6%,32.5%,35.2%,49
Florida International,Kareh Valentin,All,114,19,82.3,101.7,101.9,26.3%,-12.0°,5.6°,26.3,0.0%,0,0.304,0.209,0.364,0.268,68.4%,0.0%,26.3%,39.5%,51.4%,83.3%,34.2%,15.6%,62
Oregon,Maddox Molony,All,272,53,89.7,104.1,106.6,37.7%,19.7°,7.5°,28.3,7.5%,4,0.266,0.237,0.364,0.344,34.0%,43.4%,15.1%,50.4%,76.4%,88.3%,28.9%,19.0%,76
UNC Wilmington,Trevor Lucas,All,224,36,86.4,105.7,108.2,38.9%,5.6°,15.7°,30.6,2.8%,1,0.227,0.256,0.364,0.38,50.0%,25.0%,22.2%,39.7%,63.0%,87.9%,23.5%,20.2%,139
Abilene Christian,Grant Watkins,All,178,19,94.8,109.5,111.7,57.9%,29.0°,20.9°,63.2,31.6%,6,0.211,0.244,0.363,0.405,5.3%,42.1%,36.8%,45.5%,63.4%,61.5%,30.2%,46.9%,91
Texas Tech,Tracer Lopez,All,177,36,87.2,100.3,104.2,38.9%,13.8°,6.8°,33.3,0.0%,0,0.311,0.296,0.363,0.363,47.2%,30.6%,19.4%,49.2%,74.7%,86.2%,24.4%,18.4%,95
FGCU,Jon Embury,All,75,15,95.1,108.8,110.0,46.7%,22.0°,22.6°,33.3,20.0%,3,0.25,0.278,0.363,0.429,26.7%,46.7%,20.0%,54.7%,71.9%,78.3%,41.9%,19.5%,82
Sam Houston State,Parker Blackman,All,85,15,75.6,100.6,101.2,20.0%,1.4°,2.2°,26.7,0.0%,0,0.368,0.217,0.363,0.237,53.3%,13.3%,33.3%,45.9%,62.2%,92.9%,27.5%,15.4%,77
Lipscomb,Parks Bouck,All,105,18,81.4,102.3,103.7,16.7%,18.6°,11.1°,27.8,5.6%,1,0.292,0.252,0.363,0.319,38.9%,44.4%,16.7%,39.0%,67.4%,93.5%,16.9%,9.8%,129
Tulane,Connor Rasmussen,All,233,48,83.6,98.6,101.2,20.8%,5.4°,7.6°,33.3,0.0%,0,0.339,0.283,0.363,0.34,47.9%,20.8%,27.1%,39.9%,63.8%,94.0%,20.3%,9.7%,108
Wichita State,Josh Livingston,All,294,48,84.0,100.7,104.0,18.8%,14.9°,25.7°,31.2,4.2%,2,0.259,0.276,0.363,0.376,35.4%,35.4%,22.9%,42.9%,70.0%,84.7%,18.2%,21.4%,110
Oakland,Carter Hain,All,142,23,89.2,105.4,107.3,47.8%,4.1°,5.3°,30.4,4.3%,1,0.25,0.213,0.363,0.281,52.2%,26.1%,17.4%,47.2%,67.1%,78.7%,27.8%,22.4%,93
USC,John Elliott,All,114,14,84.6,98.4,101.2,21.4%,11.6°,20.2°,35.7,0.0%,0,0.25,0.178,0.363,0.27,42.9%,14.3%,35.7%,43.0%,71.7%,87.9%,23.5%,28.6%,112
Youngstown State,Nathan Beckley,All,145,22,84.9,101.7,107.3,31.8%,-2.4°,7.1°,36.4,4.5%,1,0.286,0.179,0.363,0.282,45.5%,27.3%,27.3%,40.0%,62.3%,84.8%,27.2%,29.3%,42
Young Harris,Carlos Martans,All,109,16,77.1,96.7,97.0,18.8%,3.0°,15.6°,50.0,0.0%,0,0.227,0.233,0.363,0.354,56.2%,6.2%,37.5%,43.1%,78.0%,81.2%,22.1%,23.4%,156
Rutgers,Yomar Carreras,All,202,46,86.2,100.3,104.2,19.6%,10.9°,3.7°,37.0,0.0%,0,0.321,0.277,0.363,0.309,39.1%,28.3%,30.4%,45.5%,67.7%,92.3%,25.5%,18.5%,105
Cal Poly,Nate Castellon,All,240,55,85.0,97.6,100.9,21.8%,14.5°,8.0°,47.3,0.0%,0,0.339,0.313,0.363,0.356,30.9%,29.1%,36.4%,43.3%,61.9%,95.4%,28.9%,9.6%,84
Richmond,Brady O'Brien,All,191,32,85.9,104.6,108.2,43.8%,4.1°,12.6°,31.2,3.1%,1,0.3,0.295,0.363,0.381,53.1%,15.6%,25.0%,41.9%,66.7%,87.0%,23.6%,20.0%,121
San Diego,Isaiah Lane,All,219,35,87.1,101.9,103.6,25.7%,11.8°,14.0°,51.4,5.7%,2,0.25,0.296,0.362,0.401,40.0%,22.9%,37.1%,36.1%,52.8%,87.2%,24.6%,20.3%,98
Ole Miss,Hayden Federico,All,228,39,86.5,100.2,104.6,33.3%,7.5°,18.4°,30.8,2.6%,1,0.265,0.256,0.362,0.351,43.6%,30.8%,23.1%,38.2%,64.4%,95.4%,17.3%,16.1%,134
Hofstra,Michael Craig,All,86,18,79.3,96.8,97.2,16.7%,-3.8°,9.9°,33.3,0.0%,0,0.333,0.289,0.362,0.348,50.0%,16.7%,27.8%,40.7%,58.5%,95.8%,24.4%,17.1%,69
Kennesaw State,Wesley Alig,All,181,38,88.4,100.9,104.6,31.6%,6.8°,1.7°,28.9,0.0%,0,0.302,0.255,0.362,0.317,52.6%,18.4%,21.1%,47.5%,80.6%,89.7%,25.7%,18.6%,132
Lafayette,Alex Barrist,All,130,29,78.0,93.8,95.8,6.9%,3.7°,17.6°,41.4,0.0%,0,0.353,0.275,0.362,0.304,48.3%,13.8%,37.9%,50.8%,75.0%,86.7%,30.0%,19.7%,86
Lafayette,Matthew Colella,All,138,38,82.6,97.3,100.6,23.7%,15.5°,-2.3°,34.2,0.0%,0,0.35,0.281,0.362,0.329,36.8%,34.2%,26.3%,40.6%,66.7%,97.7%,16.7%,5.4%,106
Virginia Tech,Sam Tackett,All,291,43,91.9,109.6,112.1,46.5%,17.0°,13.6°,30.2,11.6%,5,0.262,0.283,0.362,0.392,41.9%,25.6%,27.9%,42.6%,65.9%,77.6%,24.1%,29.8%,94
North Carolina,Hunter Stokely,All,363,66,90.4,107.8,110.9,53.0%,11.3°,13.3°,30.3,9.1%,6,0.291,0.321,0.362,0.413,50.0%,27.3%,19.7%,49.3%,73.9%,81.9%,30.6%,30.7%,50
Coastal Carolina,Sebastian Alexander,All,264,34,91.3,103.2,104.7,50.0%,9.6°,10.1°,20.6,0.0%,0,0.294,0.235,0.362,0.36,52.9%,35.3%,11.8%,40.5%,62.4%,89.7%,25.2%,20.6%,85
Southern Miss,Drey Barrett,All,255,38,91.8,103.7,107.1,44.7%,18.2°,17.7°,39.5,5.3%,2,0.278,0.279,0.362,0.385,28.9%,31.6%,31.6%,46.3%,70.9%,85.5%,25.4%,22.0%,93
Oklahoma,Dayton Tockey,All,168,23,85.0,105.9,108.4,43.5%,2.0°,8.5°,26.1,8.7%,2,0.242,0.231,0.362,0.37,52.2%,21.7%,21.7%,43.5%,76.7%,69.6%,17.9%,32.9%,109
Western Kentucky,Ethan Lizama,All,203,37,89.6,104.6,111.4,43.2%,25.2°,16.0°,29.7,8.1%,3,0.319,0.276,0.362,0.346,21.6%,24.3%,35.1%,56.7%,73.6%,86.6%,42.9%,20.0%,50
Louisiana Tech,Sebastian Mexico,All,153,29,86.1,102.3,104.9,34.5%,12.5°,11.6°,31.0,6.9%,2,0.294,0.308,0.362,0.387,41.4%,24.1%,24.1%,39.9%,57.8%,94.6%,27.0%,21.3%,83
Eastern Michigan,Brendan Kleiman,All,92,14,84.9,97.4,100.6,21.4%,0.3°,1.7°,21.4,7.1%,1,0.263,0.225,0.362,0.317,71.4%,7.1%,14.3%,29.3%,43.5%,85.0%,15.2%,18.5%,67
Davidson,Noah Jouras,All,142,19,86.9,96.3,98.3,21.1%,24.4°,22.6°,63.2,0.0%,0,0.222,0.29,0.362,0.412,10.5%,26.3%,57.9%,39.4%,63.2%,77.8%,23.5%,30.4%,100
Southeast Missouri,Shea McGahan,All,104,12,88.7,97.3,104.1,16.7%,20.8°,1.2°,25.0,0.0%,0,0.214,0.196,0.361,0.361,33.3%,16.7%,16.7%,31.7%,52.4%,81.8%,17.7%,15.2%,131
Creighton,Kyle Hess,All,172,20,82.0,101.7,103.6,45.0%,3.7°,11.9°,45.0,5.0%,1,0.267,0.254,0.361,0.361,45.0%,20.0%,35.0%,25.0%,44.0%,87.9%,10.3%,23.3%,102
Gardner-Webb,Ryan Kennell,All,81,12,88.8,96.1,96.7,16.7%,-7.0°,1.9°,16.7,0.0%,0,0.312,0.171,0.361,0.24,75.0%,16.7%,8.3%,35.8%,59.5%,95.5%,15.9%,13.8%,85
Lenoir-Rhyne,Sal Carricato,All,59,13,91.1,102.5,108.1,46.2%,29.0°,23.4°,30.8,0.0%,0,0.333,0.258,0.361,0.419,15.4%,30.8%,30.8%,40.7%,60.9%,92.9%,27.8%,20.8%,78
Baylor,Ty Kemp,All,207,38,89.3,102.9,105.8,31.6%,16.9°,4.6°,28.9,0.0%,0,0.289,0.28,0.361,0.385,36.8%,34.2%,21.1%,39.6%,63.4%,91.5%,20.2%,17.1%,107
Loyola Marymount,Zion Williams,All,149,18,82.0,101.1,108.6,33.3%,4.2°,19.8°,38.9,11.1%,2,0.267,0.205,0.361,0.324,50.0%,33.3%,16.7%,49.0%,67.8%,75.0%,36.7%,32.9%,59
Texas A&M,Bear Harrison,All,208,21,92.4,105.2,106.7,42.9%,26.0°,21.0°,38.1,4.8%,1,0.194,0.204,0.361,0.38,9.5%,52.4%,33.3%,33.7%,53.0%,70.5%,20.8%,35.7%,111
Cal Poly,Alejandro Garza,All,247,57,89.4,104.2,106.6,38.6%,-3.0°,-1.8°,22.8,3.5%,2,0.333,0.3,0.361,0.357,56.1%,15.8%,24.6%,44.9%,66.4%,94.7%,26.9%,13.5%,106
Houston,Kenneth Jimenez,All,171,23,84.9,98.8,102.5,26.1%,1.7°,1.3°,30.4,0.0%,0,0.214,0.309,0.36,0.43,56.5%,8.7%,30.4%,31.0%,48.8%,84.6%,15.4%,20.8%,134
Cincinnati,Charlie Niehaus,All,185,28,85.0,99.7,100.6,14.3%,12.3°,14.0°,35.7,3.6%,1,0.306,0.208,0.36,0.296,50.0%,32.1%,14.3%,42.7%,62.9%,92.9%,24.0%,13.9%,91
Southeastern (FL),Peter Tassler,All,47,10,78.0,92.2,97.3,10.0%,23.6°,23.4°,30.0,0.0%,0,0.214,0.128,0.36,0.22,20.0%,50.0%,20.0%,44.7%,64.7%,90.9%,33.3%,28.6%,66
UC San Diego,Thomas Maher,All,82,8,75.4,92.2,92.4,0.0%,-2.3°,-,50.0,0.0%,0,0.273,0.22,0.36,0.333,50.0%,12.5%,37.5%,32.9%,38.2%,92.3%,29.2%,22.2%,101
Nicholls,Chase Jans,All,116,29,87.3,100.4,103.1,34.5%,-5.0°,10.0°,31.0,0.0%,0,0.353,0.298,0.36,0.349,65.5%,13.8%,20.7%,56.9%,92.9%,80.8%,23.3%,24.2%,103
Oregon,Anson Aroz,All,307,42,91.3,104.8,110.8,52.4%,26.9°,15.9°,35.7,4.8%,2,0.218,0.217,0.36,0.365,19.0%,40.5%,23.8%,47.6%,73.7%,76.5%,27.6%,28.1%,107
Tarleton State,Jaime Perez,All,92,11,86.8,94.8,99.2,18.2%,8.1°,-4.2°,45.5,0.0%,0,0.214,0.214,0.36,0.426,36.4%,18.2%,36.4%,32.6%,59.5%,81.8%,14.5%,20.0%,127
Western Carolina,Wyatt Stanley,All,120,15,85.6,98.9,103.0,33.3%,18.3°,21.7°,53.3,0.0%,0,0.261,0.241,0.36,0.367,33.3%,26.7%,40.0%,31.7%,47.3%,84.6%,18.5%,21.1%,92
Ohio State,Lee Ellis,All,207,33,87.1,104.8,107.1,39.4%,6.9°,12.0°,30.3,9.1%,3,0.289,0.251,0.36,0.327,54.5%,21.2%,18.2%,48.3%,67.0%,78.5%,31.8%,27.0%,77
Cal State Fullerton,Isaiah Gomez,All,78,7,95.7,101.7,105.6,57.1%,24.5°,22.3°,42.9,14.3%,1,0.231,0.246,0.36,0.415,28.6%,42.9%,28.6%,43.6%,72.2%,57.7%,19.0%,44.1%,151
Maine,Brody Rasmussen,All,156,24,91.6,102.2,105.8,37.5%,3.6°,15.5°,41.7,4.2%,1,0.267,0.32,0.36,0.437,41.7%,20.8%,33.3%,47.4%,66.7%,93.2%,33.3%,20.3%,84
Texas Tech,TJ Pompey,All,65,9,94.7,105.6,108.7,66.7%,26.7°,27.5°,44.4,33.3%,3,0.214,0.249,0.359,0.441,22.2%,55.6%,11.1%,44.6%,65.5%,63.2%,27.8%,37.9%,99
Bucknell,Michael Chiaravallo,All,64,6,74.6,95.4,95.4,33.3%,-31.0°,-23.5°,16.7,0.0%,0,0.25,0.138,0.359,0.258,83.3%,0.0%,16.7%,42.2%,65.7%,52.2%,13.8%,48.1%,131
Georgia,Nolan McCarthy,All,270,48,90.3,102.4,106.2,37.5%,11.8°,20.1°,43.8,12.5%,6,0.288,0.278,0.359,0.373,35.4%,35.4%,27.1%,55.2%,79.0%,69.4%,34.9%,35.6%,85
Pittsburgh,Jackson Cooke,All,62,11,90.2,105.3,105.9,54.5%,20.4°,21.8°,36.4,18.2%,2,0.214,0.253,0.359,0.398,18.2%,45.5%,18.2%,46.8%,73.1%,78.9%,27.8%,27.6%,78
Arizona,Mason White,All,249,42,85.7,108.1,111.5,28.6%,14.4°,12.7°,33.3,7.1%,3,0.298,0.267,0.359,0.35,45.2%,21.4%,26.2%,41.4%,59.3%,87.5%,27.7%,26.2%,78
Missouri State,Nick Rodriguez,All,222,38,91.8,105.9,107.4,47.4%,9.7°,16.2°,44.7,13.2%,5,0.264,0.323,0.359,0.431,39.5%,18.4%,39.5%,44.1%,68.6%,82.9%,23.3%,22.4%,105
Florida International,Albert Serrano,All,109,16,90.4,105.5,108.8,43.8%,20.2°,21.6°,37.5,12.5%,2,0.273,0.22,0.359,0.336,31.2%,50.0%,18.8%,42.2%,75.7%,60.7%,25.0%,50.0%,103
Georgia College,Matthew Mebane,All,139,22,81.5,106.8,107.6,31.8%,-2.2°,13.8°,27.3,9.1%,2,0.32,0.265,0.359,0.387,63.6%,9.1%,22.7%,46.0%,65.4%,94.1%,34.5%,25.0%,78
Rhode Island,Jack Hopko,All,187,33,83.8,100.2,101.3,36.4%,-6.3°,2.7°,33.3,0.0%,0,0.325,0.309,0.359,0.366,60.6%,9.1%,30.3%,41.7%,58.8%,86.0%,27.5%,23.1%,65
Binghamton,Zack Kent,All,116,18,85.3,102.4,105.1,33.3%,24.0°,6.4°,38.9,0.0%,0,0.273,0.241,0.359,0.322,22.2%,16.7%,38.9%,42.2%,64.7%,66.7%,24.6%,32.7%,110
Charlotte,Cody Gunderson,All,201,26,91.8,105.9,108.8,50.0%,19.6°,21.2°,46.2,19.2%,5,0.262,0.266,0.359,0.401,23.1%,34.6%,38.5%,45.3%,68.7%,71.9%,28.8%,31.9%,103
Kent State,Luke Matthews,All,76,17,80.5,95.8,98.2,23.5%,11.6°,12.9°,41.2,0.0%,0,0.286,0.227,0.359,0.274,47.1%,17.6%,35.3%,51.3%,71.4%,96.0%,34.1%,10.3%,78
Arizona,Mathis Meurant,All,102,12,86.5,97.1,98.5,25.0%,12.7°,9.0°,58.3,0.0%,0,0.3,0.337,0.358,0.361,33.3%,16.7%,50.0%,43.1%,61.9%,88.5%,30.0%,29.5%,86
Cornell,Caden Wildman,All,109,13,90.7,101.0,101.1,38.5%,13.7°,5.1°,53.8,0.0%,0,0.286,0.235,0.358,0.318,38.5%,7.7%,46.2%,41.3%,67.3%,82.9%,17.5%,24.4%,140
UCF,Lex Boedicker,All,214,43,88.1,103.9,107.3,44.2%,12.3°,20.3°,46.5,9.3%,4,0.273,0.313,0.358,0.42,39.5%,23.3%,32.6%,44.9%,69.8%,88.1%,24.6%,19.8%,103
Valparaiso,Patrick Ilitch,All,80,14,90.1,98.1,105.6,21.4%,20.9°,27.6°,21.4,0.0%,0,0.273,0.176,0.358,0.21,35.7%,42.9%,14.3%,55.0%,63.4%,76.9%,46.2%,43.2%,45
Georgetown,Dylan Larkins,All,80,6,75.5,99.3,99.3,16.7%,-12.5°,17.8°,16.7,0.0%,0,0.273,0.109,0.358,0.263,83.3%,0.0%,16.7%,35.0%,62.9%,90.9%,13.3%,25.0%,108
Young Harris,Jonathan Smith,All,58,12,81.0,98.0,99.9,25.0%,18.3°,7.3°,33.3,0.0%,0,0.357,0.312,0.358,0.34,33.3%,16.7%,25.0%,48.3%,60.0%,100.0%,39.4%,3.6%,96
Monmouth,Chris Walsh,All,98,14,89.1,99.6,102.9,50.0%,24.1°,14.8°,35.7,0.0%,0,0.261,0.216,0.358,0.31,21.4%,35.7%,28.6%,43.9%,70.5%,77.4%,22.2%,30.2%,135
Pacific,Drake Bicknell,All,54,12,87.2,95.7,97.8,16.7%,10.0°,-4.6°,41.7,0.0%,0,0.231,0.263,0.358,0.341,41.7%,16.7%,41.7%,46.3%,70.8%,82.4%,26.7%,12.0%,113
UAB,Camden Hayslip,All,165,24,88.8,107.1,108.6,41.7%,-3.9°,17.4°,29.2,16.7%,4,0.237,0.229,0.358,0.394,54.2%,20.8%,12.5%,49.7%,72.7%,75.0%,34.3%,35.4%,58
Stetson,Lorenzo Meola,All,109,23,86.7,103.4,105.1,43.5%,12.5°,16.2°,43.5,13.0%,3,0.32,0.379,0.358,0.493,34.8%,26.1%,34.8%,40.4%,66.7%,90.6%,19.7%,6.8%,123
Tusculum,Avery Collins,All,73,10,79.9,94.5,94.9,10.0%,-8.5°,-10.4°,20.0,0.0%,0,0.25,0.266,0.358,0.378,70.0%,10.0%,20.0%,45.2%,65.4%,82.4%,34.0%,30.3%,84
Fresno State,Justin Stransky,All,182,44,86.4,101.2,104.7,27.3%,-0.7°,8.2°,15.9,4.5%,2,0.25,0.229,0.358,0.366,54.5%,27.3%,6.8%,38.5%,56.0%,95.7%,23.5%,5.7%,112
Rider,Anthony Paskell,All,53,10,82.1,97.6,100.9,20.0%,10.4°,9.3°,40.0,0.0%,0,0.273,0.332,0.358,0.396,50.0%,20.0%,30.0%,49.1%,73.9%,100.0%,30.0%,3.8%,83
Ave Maria,Tanner Kelly,All,58,9,81.7,98.5,99.8,33.3%,7.8°,9.4°,33.3,0.0%,0,0.273,0.329,0.358,0.444,44.4%,22.2%,33.3%,44.8%,77.8%,78.6%,30.0%,23.1%,132
Wright State,Cameron Gilkerson,All,251,35,84.8,108.3,109.6,28.6%,-3.9°,11.3°,25.7,8.6%,3,0.25,0.211,0.358,0.305,57.1%,17.1%,17.1%,43.0%,62.0%,82.7%,25.4%,25.9%,63
Tufts,Cooper Smith,All,53,7,82.5,96.9,98.5,14.3%,2.3°,8.3°,57.1,0.0%,0,0.273,0.284,0.358,0.369,42.9%,14.3%,42.9%,41.5%,78.9%,86.7%,20.6%,22.7%,143
Clemson,Luke Gaffney,All,223,43,89.1,106.9,112.5,41.9%,-2.0°,-0.6°,30.2,4.7%,2,0.315,0.258,0.357,0.307,53.5%,16.3%,27.9%,49.3%,62.3%,87.9%,37.6%,25.5%,20
Minnesota,Parker Knoll,All,78,17,94.2,104.3,105.5,58.8%,14.0°,12.2°,47.1,5.9%,1,0.364,0.338,0.357,0.398,23.5%,35.3%,41.2%,48.7%,82.9%,89.7%,20.9%,23.7%,188
UTSA,Jordan Ballin,All,182,12,79.8,93.6,96.4,16.7%,-13.8°,-0.9°,16.7,0.0%,0,0.2,0.189,0.357,0.37,75.0%,8.3%,16.7%,24.7%,49.4%,86.8%,6.7%,11.1%,145
Georgia Tech,William Baker,All,103,17,86.7,103.4,105.5,35.3%,12.3°,21.7°,41.2,5.9%,1,0.261,0.249,0.357,0.366,35.3%,23.5%,35.3%,37.9%,49.0%,76.0%,26.9%,35.9%,61
Alabama State,Wilbert Espinal,All,85,17,92.7,106.4,109.7,52.9%,-8.1°,-3.4°,29.4,5.9%,1,0.3,0.351,0.357,0.423,64.7%,11.8%,23.5%,37.6%,55.3%,95.2%,23.4%,15.6%,64
Cal State Fullerton,Max Ortega,All,147,28,89.2,102.4,106.2,35.7%,0.7°,3.7°,14.3,3.6%,1,0.273,0.219,0.357,0.286,64.3%,21.4%,10.7%,43.5%,66.2%,91.5%,22.4%,17.2%,109
Sacramento State,Tyler White,All,223,48,88.2,99.5,103.5,27.1%,8.9°,7.4°,27.1,0.0%,0,0.283,0.277,0.357,0.372,45.8%,29.2%,20.8%,40.8%,67.3%,91.7%,16.4%,12.1%,154
Richmond,Connor Larson,All,150,26,86.0,103.8,109.1,38.5%,12.2°,13.3°,26.9,0.0%,0,0.281,0.228,0.357,0.354,50.0%,19.2%,15.4%,42.0%,75.4%,79.1%,21.5%,22.2%,132
Valparaiso,Case Sullivan,All,164,27,88.3,99.9,100.5,37.0%,13.7°,14.5°,48.1,3.7%,1,0.238,0.233,0.357,0.31,29.6%,18.5%,44.4%,50.0%,67.6%,82.0%,35.6%,35.4%,95
Bellarmine,Charlie Rife,All,74,7,84.3,97.5,97.8,28.6%,36.0°,34.0°,14.3,0.0%,0,0.1,0.118,0.357,0.343,28.6%,57.1%,0.0%,47.3%,85.3%,72.4%,15.0%,28.6%,124
Elon,Will Vergantino,All,173,28,90.2,101.4,103.7,25.0%,15.9°,12.9°,39.3,0.0%,0,0.324,0.305,0.357,0.392,35.7%,25.0%,35.7%,50.3%,70.2%,89.8%,31.5%,19.5%,65
